baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR105748|c0_g2_i1	7.38122094835019	5.2667230941186	0.782241941869326	3.4434104687978e-14	6.83907427287348e-11				FALSE	NA											NA
TR197140|c0_g1_i4	9.30459550315721	3.33394381645603	0.481195969784282	4.46321388707876e-14	8.12582871464442e-11				FALSE	NA											NA
TR250960|c0_g1_i7	6.15510567218208	-3.31233293253673	0.532491204437661	2.10691566234548e-13	4.03604005687611e-10	tr|A0A2R7W0Q0|A0A2R7W0Q0_ONCFA PDZ domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS003552 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA					PDZ domain (Also known as DHR or GLGF)					PFAM (PDZ), SMART (COIL, PDZ)	NA
TR209897|c1_g1_i1	7.44714217577565	2.59383291898175	0.391743347274363	4.40195193954287e-13	7.83012922503115e-10				FALSE	NA											NA
TR210904|c0_g1_i1	2.7906917529338	5.70316548460322	1.07522739658896	9.07171718306625e-13	1.50608648673266e-09				FALSE	NA											NA
TR258271|c1_g1_i1	2.09854126801497	5.21392196155474	1.05280998168431	1.01721984681354e-11	9.36034858522298e-08				FALSE	NA											NA
TR199998|c0_g1_i2	2.22514197766207	4.17105723894724	0.758214188050438	2.6593233076899e-11	2.30313501822219e-07	tr|A0A1B6JCY1|A0A1B6JCY1_9HEMI DM domain-containing protein OS=Homalodisca liturata OX=320908 GN=g.55112 PE=4 SV=1	homalodisca liturata	No	FALSE	NA				DMRTC2	DMRT-like family C2		GO:0000003(L=1),GO:0003006(L=2),GO:0006139(L=3),GO:0006351(L=5),GO:0006355(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0007548(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009889(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0016070(L=4),GO:0018130(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019438(L=4),GO:0022414(L=2),GO:0030154(L=4),GO:0031323(L=4),GO:0031326(L=5),GO:0032502(L=1),GO:0032774(L=5),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044763(L=2),GO:0046483(L=3),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051252(L=5),GO:0060255(L=4),GO:0065007(L=1),GO:0071704(L=2),GO:0080090(L=4),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),GO:2000112(L=6),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0005488(L=1),GO:0043167(L=2),GO:0043169(L=3),GO:0043565(L=5),GO:0046872(L=4),GO:0097159(L=2),GO:1901363(L=2),	PFAM (DM), SMART (DM)	dsx
TR275525|c13_g1_i15	76.3284169214833	-0.970895240331311	0.163555593726389	1.74289145059728e-10	2.41129032190133e-07	tr|A0A2R7WE02|A0A2R7WE02_ONCFA Uncharacterized protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS007494 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA					NA					SMART (TRANS)	NA
TR245305|c1_g1_i4	15.1621218888514	0.946543667672902	0.196398714836401	7.01216311402222e-08	9.19073147518397e-05				FALSE	NA											NA
TR202200|c0_g1_i1	23.3967104539591	-1.22439042167926	0.26880207417741	8.67926483943566e-08	9.48100018129991e-05	XP_014289935.1 heart- and neural crest derivatives-expressed protein 2-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				DHAND	Helix-loop-helix DNA-binding domain		GO:0002164(L=4),GO:0002376(L=1),GO:0002520(L=5),GO:0006139(L=3),GO:0006351(L=5),GO:0006355(L=7),GO:0006357(L=8),GO:0006366(L=6),GO:0006725(L=3),GO:0006807(L=2),GO:0007275(L=3),GO:0007507(L=5),GO:0007508(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009790(L=4),GO:0009791(L=4),GO:0009889(L=4),GO:0009891(L=5),GO:0009893(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010557(L=6),GO:0010604(L=5),GO:0010628(L=6),GO:0010941(L=4),GO:0016070(L=4),GO:0018130(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019438(L=4),GO:0030097(L=7),GO:0031323(L=4),GO:0031325(L=5),GO:0031326(L=5),GO:0031328(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032774(L=5),GO:0032784(L=8),GO:0032786(L=8),GO:0032968(L=10),GO:0034243(L=8),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0035050(L=5),GO:0035295(L=4),GO:0042981(L=6),GO:0043066(L=7),GO:0043067(L=5),GO:0043069(L=6),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044767(L=2),GO:0045893(L=8),GO:0045935(L=6),GO:0045944(L=8),GO:0046483(L=3),GO:0048513(L=4),GO:0048518(L=3),GO:0048519(L=3),GO:0048522(L=4),GO:0048523(L=4),GO:0048534(L=3),GO:0048568(L=5),GO:0048569(L=6),GO:0048731(L=4),GO:0048856(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051173(L=5),GO:0051252(L=5),GO:0051254(L=6),GO:0060255(L=4),GO:0060548(L=5),GO:0065007(L=1),GO:0071704(L=2),GO:0072358(L=5),GO:0072359(L=5),GO:0080090(L=4),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),GO:2000112(L=6),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0000981(L=3),GO:0000982(L=4),GO:0001071(L=1),GO:0001077(L=5),GO:0001228(L=4),GO:0003674(L=0),GO:0003700(L=2),GO:0005488(L=1),GO:0005515(L=2),GO:0046983(L=3),	PFAM (HLH), SMART (HLH)	HAND2
TR151556|c0_g1_i1	16.8539506367609	1.67132878626108	0.365973200683452	1.41790540684157e-07	0.000147512619011011				FALSE	NA											NA
TR286166|c0_g2_i1	29.1997976837843	-6.91837714796588	1.12695860373612	3.14477269831161e-07	0.000355973975027519				FALSE	NA											cathepsin L
TR210913|c0_g1_i2	17.3542050699982	-0.91710424609635	0.218505918655241	7.39106494079409e-07	0.00080025952269824	XP_014274013.1 uncharacterized protein LOC106679396 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA											NA
TR205328|c20_g3_i1	19.5783800293213	-7.784617653569e-06	0.00144269939025338	1.74117823893422e-06	0.00180575937842606	XP_014291531.1 protein PRRC2C isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Inherit from opiNOG: BAT2 N-terminus					PFAM (BAT2_N), SMART (COIL)	PRRC2C
TR216390|c0_g2_i3	21.8523330803099	-1.00349877771131	0.251951335520897	1.81279301532552e-06	0.00180575937842606				FALSE	NA				FEM	complementary sex					PFAM (SDP_N, Apis_Csd, Btz), SMART (COIL, TRANS)	NA
TR276435|c0_g1_i1	24.8747889743806	2.90189694462853	0.786618917827702	1.9689333382701e-06	0.00188585949703617				FALSE	NA											NA
TR286875|c0_g1_i1	59.7460608522887	2.59522022180368	0.659153024546641	2.42604491241453e-06	0.00223762209088367	XP_014291185.1 uncharacterized protein LOC106690304 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA											NA
TR42621|c0_g2_i2	176.337014937052	2.78723544419355	0.769696125984197	2.80926700250408e-06	0.00249854200583425				FALSE	NA											NA
TR272346|c0_g1_i1	6.26686361287182	3.57608641751281	1.05585314786174	4.51015559149637e-06	0.0038496634977202				FALSE	NA											NA
TR285213|c4_g3_i1	8.09366444305139	1.22951401831662	0.330600978535243	4.63759004664522e-06	0.0038496634977202				FALSE	NA											NA
TR274641|c0_g1_i1	2.04306103112824	-9.7880473304034e-06	0.00144270567687785	5.88109101131006e-06	0.00472441320821466				FALSE	NA											NA
TR264594|c10_g1_i1	5.25145278490166	-4.75508345803946e-06	0.00144269772177742	7.09070215525866e-06	0.0055181173678877				FALSE	NA											rpS8-like
TR67511|c0_g2_i1	15.204007549305	2.52092084838665	0.635471721901639	2.57012037542975e-06	0.00642898918115814				FALSE	NA											NA
TR130493|c0_g1_i1	2.62006096952182	3.407662374474	0.841202311240178	8.95849938229276e-06	0.00656157382697755				FALSE	NA											NA
TR213489|c0_g1_i1	2.15121627028901	-2.12801822281163e-06	0.00144268909846349	1.01898605064573e-05	0.00725023131978018				FALSE	NA											NA
TR207963|c7_g1_i1	7.33538230778356	-1.14840618762394	0.325637872365479	1.16611868363855e-05	0.00806662599406969				FALSE	NA											NA
TR53734|c0_g1_i1	10.6189201660778	-4.70445784979496e-06	0.00144269753187157	2.05405742888735e-05	0.0138249167977247				FALSE	NA											NA
TR202194|c4_g1_i1	2.27364437719523	1.83003211361097	0.542648563403872	2.33398256817087e-05	0.0152955704987261				FALSE	NA											NA
TR212997|c0_g2_i3	20.2800026222903	-5.85003264743639e-07	0.0014426950511451	2.51363654400831e-05	0.0160505361167792	XP_014276699.1 protein LSM14 homolog B isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				TRAL	Pfam:FFD_TFG		GO:0000003(L=1),GO:0000226(L=4),GO:0003002(L=5),GO:0003006(L=2),GO:0006412(L=5),GO:0006810(L=3),GO:0006888(L=4),GO:0006996(L=3),GO:0007010(L=4),GO:0007017(L=3),GO:0007275(L=3),GO:0007276(L=3),GO:0007281(L=4),GO:0007292(L=5),GO:0007308(L=5),GO:0007309(L=4),GO:0007310(L=7),GO:0007389(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009798(L=5),GO:0009950(L=6),GO:0009953(L=6),GO:0009987(L=1),GO:0009994(L=5),GO:0010467(L=4),GO:0016043(L=2),GO:0016192(L=4),GO:0016482(L=4),GO:0019538(L=3),GO:0019953(L=2),GO:0021700(L=3),GO:0022412(L=3),GO:0022414(L=2),GO:0030029(L=3),GO:0030036(L=4),GO:0030154(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0034645(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044702(L=3),GO:0044707(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0046907(L=3),GO:0048193(L=5),GO:0048468(L=5),GO:0048469(L=4),GO:0048477(L=4),GO:0048599(L=4),GO:0048609(L=3),GO:0048610(L=-1),GO:0048856(L=2),GO:0048869(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0051641(L=2),GO:0051649(L=3),GO:0071704(L=2),GO:0071840(L=1),GO:1901576(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005840(L=5),GO:0005856(L=5),GO:0005875(L=6),GO:0015630(L=6),GO:0030529(L=4),GO:0032991(L=1),GO:0035770(L=5),GO:0043186(L=6),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0045169(L=5),GO:0045495(L=5),GO:0060293(L=6),	GO:0003674(L=0),GO:0003735(L=2),GO:0005198(L=1),GO:0005488(L=1),GO:0005515(L=2),	PFAM (FFD_TFG, DFDF), SMART (FDF, COIL)	NA
TR210849|c0_g1_i2	3.17007488633833	1.75597672140982	0.553485017427067	2.71438285069014e-05	0.0168990690326841				FALSE	NA											NA
TR246650|c0_g1_i2	11.2876219147119	-1.74007895812675e-05	0.00144272286907923	3.93828789235107e-05	0.0239207764349314	tr|A0A2R7WKT4|A0A2R7WKT4_ONCFA Ig-like domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS011248 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA					LRRCT		GO:0008150(L=0),GO:0009966(L=4),GO:0010646(L=4),GO:0023051(L=3),GO:0030510(L=7),GO:0048583(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0065007(L=1),GO:0090092(L=6),	GO:0005575(L=0),GO:0005623(L=1),GO:0005886(L=3),GO:0005887(L=4),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0031226(L=3),GO:0044425(L=2),GO:0044459(L=3),GO:0044464(L=2),GO:0071944(L=3),		PFAM (LRR_1, I-set, CD34_antigen, ig, V-set), SMART (LRR, TRANS, LRRCT, SIGNAL, IGc2, LRR_TYP, LRRNT, COIL)	NA
