baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR230832|c0_g1_i1	132.268090147515	2.36127530710726	0.246293727564288	5.43682160523755e-24	7.38190129078103e-21	XP_014272355.1 uncharacterized protein LOC106678390 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					NA					SMART (COIL, TRANS)	NA
TR263318|c0_g1_i1	634.458270710031	1.88929795085324	0.200339003806652	1.82187478477667e-23	2.26753038234558e-20	tr|A0A2R7VSR6|A0A2R7VSR6_ONCFA Complex I-B17 OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS002107 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA				NDUFB6	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6	190,1100,5010,5012,5016	GO:0006091(L=3),GO:0006119(L=4),GO:0006120(L=8),GO:0006793(L=3),GO:0006796(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0015980(L=3),GO:0016310(L=5),GO:0022900(L=3),GO:0022904(L=5),GO:0042773(L=6),GO:0042775(L=7),GO:0044237(L=2),GO:0044710(L=2),GO:0045333(L=4),GO:0055114(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005746(L=5),GO:0005747(L=5),GO:0016020(L=1),GO:0019866(L=4),GO:0030964(L=3),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044455(L=4),GO:0044464(L=2),GO:0045271(L=3),GO:0070469(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0003954(L=4),GO:0016491(L=2),GO:0016651(L=3),	PFAM (NDUF_B6), SMART (TRANS)	NA
TR213339|c0_g1_i7	55.3895896264431	2.52011657105292	0.262614658659579	2.24234820221359e-23	2.62147202428588e-20				FALSE	NA											NA
TR237584|c0_g1_i1	2299.80311059	1.97403803527451	0.209000278943786	2.6535620258436e-23	2.86015578307475e-20	XP_014294024.1 trifunctional enzyme subunit alpha, mitochondrial [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				HADHA	Hydroxyacyl-CoA dehydrogenase 3-ketoacyl-CoA thiolase enoyl-CoA hydratase (Trifunctional protein), alpha subunit	62,71,280,310,362,380,410,627,640,650,930,1040,1100,1110,1120	GO:0002119(L=5),GO:0002164(L=4),GO:0006082(L=3),GO:0006629(L=3),GO:0006631(L=4),GO:0006635(L=6),GO:0006644(L=4),GO:0006650(L=5),GO:0006793(L=3),GO:0006796(L=4),GO:0006810(L=3),GO:0006897(L=5),GO:0006898(L=6),GO:0006950(L=2),GO:0007275(L=3),GO:0007568(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008340(L=5),GO:0008610(L=4),GO:0008654(L=4),GO:0009056(L=2),GO:0009058(L=2),GO:0009062(L=5),GO:0009605(L=2),GO:0009607(L=2),GO:0009611(L=3),GO:0009617(L=5),GO:0009719(L=2),GO:0009725(L=3),GO:0009790(L=4),GO:0009791(L=4),GO:0009792(L=5),GO:0009987(L=1),GO:0009991(L=3),GO:0010033(L=3),GO:0010243(L=3),GO:0010259(L=4),GO:0010876(L=3),GO:0016042(L=4),GO:0016054(L=4),GO:0016192(L=4),GO:0019395(L=5),GO:0019637(L=3),GO:0019752(L=5),GO:0019915(L=4),GO:0030258(L=4),GO:0031667(L=4),GO:0032048(L=7),GO:0032501(L=1),GO:0032502(L=1),GO:0032787(L=6),GO:0032868(L=5),GO:0033036(L=2),GO:0034440(L=4),GO:0035965(L=8),GO:0040007(L=1),GO:0042060(L=4),GO:0042221(L=2),GO:0042493(L=3),GO:0042594(L=3),GO:0043434(L=4),GO:0043436(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044242(L=4),GO:0044248(L=3),GO:0044249(L=3),GO:0044255(L=3),GO:0044281(L=3),GO:0044282(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044712(L=3),GO:0044767(L=2),GO:0045017(L=4),GO:0046395(L=5),GO:0046471(L=7),GO:0046474(L=5),GO:0046486(L=4),GO:0048856(L=2),GO:0050896(L=1),GO:0051179(L=1),GO:0051234(L=2),GO:0051704(L=1),GO:0051707(L=4),GO:0055114(L=3),GO:0071704(L=2),GO:0072329(L=6),GO:0090407(L=4),GO:1901575(L=3),GO:1901576(L=3),GO:1901652(L=4),GO:1901698(L=3),GO:1901700(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005730(L=5),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005759(L=6),GO:0005811(L=5),GO:0005856(L=5),GO:0005875(L=6),GO:0009295(L=1),GO:0015630(L=6),GO:0016020(L=1),GO:0016507(L=5),GO:0019866(L=4),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031974(L=1),GO:0031975(L=3),GO:0031981(L=6),GO:0032991(L=1),GO:0036125(L=2),GO:0042645(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044429(L=5),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),	GO:0000062(L=3),GO:0000166(L=3),GO:0003674(L=0),GO:0003824(L=1),GO:0003857(L=5),GO:0003985(L=7),GO:0003988(L=6),GO:0004300(L=5),GO:0005488(L=1),GO:0005515(L=2),GO:0016407(L=5),GO:0016408(L=5),GO:0016453(L=6),GO:0016491(L=2),GO:0016508(L=5),GO:0016509(L=6),GO:0016614(L=3),GO:0016616(L=4),GO:0016740(L=2),GO:0016746(L=3),GO:0016747(L=4),GO:0016829(L=2),GO:0016835(L=3),GO:0016836(L=4),GO:0032403(L=3),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0048037(L=2),GO:0050662(L=3),GO:0051287(L=4),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (3HCDH, 3HCDH_N, ECH), SMART (COIL)	NA
TR91067|c0_g1_i1	7.52755785002006	6.60368381486847	0.869453159161301	1.86334521644226e-23	2.86015578307475e-20				FALSE	NA											flightin
TR270801|c2_g3_i1	205.673580713674	1.72238777519739	0.186575990585102	1.20355042285806e-22	1.12346654116382e-19				FALSE	NA											NA
TR204803|c0_g2_i1	75.6621551118698	2.49719476758898	0.28324360238131	1.42215385359184e-22	1.24943450882773e-19				FALSE	NA											NA
TR216369|c0_g6_i1	100.868057709855	2.53358952028981	0.272088122916648	1.59123799095817e-22	1.39779599701583e-19				FALSE	NA											NA
TR256738|c0_g1_i1	2566.65259764758	1.87780568290472	0.205594341308512	2.31575963314789e-22	1.8873881390855e-19	tr|R4WJI6|R4WJI6_RIPPE Citrate synthase OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				CS	citrate synthase	20,630,1100,1110,1120,1210,1230	GO:0002119(L=5),GO:0002164(L=4),GO:0005975(L=3),GO:0006082(L=3),GO:0006084(L=6),GO:0006091(L=3),GO:0006099(L=7),GO:0006101(L=7),GO:0006107(L=7),GO:0006637(L=4),GO:0006732(L=4),GO:0006793(L=3),GO:0006950(L=2),GO:0007275(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009060(L=6),GO:0009790(L=4),GO:0009791(L=4),GO:0009792(L=5),GO:0009987(L=1),GO:0015980(L=3),GO:0019752(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0035383(L=3),GO:0040007(L=1),GO:0040008(L=3),GO:0040009(L=4),GO:0040010(L=5),GO:0043436(L=4),GO:0043648(L=6),GO:0044237(L=2),GO:0044238(L=2),GO:0044262(L=3),GO:0044281(L=3),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044767(L=2),GO:0045333(L=4),GO:0045927(L=4),GO:0048518(L=3),GO:0048856(L=2),GO:0050789(L=2),GO:0050896(L=1),GO:0051186(L=3),GO:0055114(L=3),GO:0065007(L=1),GO:0071704(L=2),GO:0072350(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005759(L=6),GO:0005856(L=5),GO:0005875(L=6),GO:0015630(L=6),GO:0031974(L=1),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044429(L=5),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0004108(L=6),GO:0016740(L=2),GO:0016746(L=3),GO:0046912(L=4),	PFAM (Citrate_synt)	NA
TR250141|c0_g1_i1	289.748532846134	4.47631988613575	0.565511335059254	4.86467315252348e-22	3.63278341597334e-19	tr|A0A2R7WRP0|A0A2R7WRP0_ONCFA PDZ domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS014553 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA											NA
TR270801|c2_g4_i1	417.30063536734	1.34326406716766	0.147879095124405	5.66482437462832e-22	4.09970570512973e-19	XP_014288289.1 clustered mitochondria protein homolog isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Involved in proper cytoplasmic distribution of mitochondria (By similarity)		GO:0006412(L=5),GO:0006413(L=6),GO:0006996(L=3),GO:0007005(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0016043(L=2),GO:0019538(L=3),GO:0034645(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044763(L=2),GO:0048311(L=5),GO:0048312(L=6),GO:0051179(L=1),GO:0051640(L=3),GO:0051641(L=2),GO:0051646(L=4),GO:0071704(L=2),GO:0071840(L=1),GO:1901576(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005852(L=5),GO:0032991(L=1),GO:0043234(L=2),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003743(L=6),GO:0005488(L=1),GO:0008135(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (DUF727), SMART (COIL)	NA
TR224521|c6_g1_i3	56.1993198969729	3.46797990209638	0.39209391731094	9.05021521407728e-22	5.50332343410595e-19	XP_014270766.1 acylphosphatase-2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					acylphosphatase	620,627,1120	GO:0008150(L=0),GO:0008152(L=1),		GO:0003674(L=0),GO:0003824(L=1),GO:0003998(L=5),GO:0016787(L=2),GO:0016817(L=3),GO:0016818(L=4),	PFAM (Acylphosphatase)	NA
TR281024|c0_g1_i1	248.172615784651	2.20671404312239	0.242770760335804	8.32851066910566e-22	5.50332343410595e-19	XP_014278953.1 homeobox protein Mohawk isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Homeobox domain		GO:0006355(L=7),GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0009889(L=4),GO:0009987(L=1),GO:0010468(L=5),GO:0010556(L=5),GO:0019219(L=5),GO:0019222(L=3),GO:0022008(L=5),GO:0030154(L=4),GO:0031323(L=4),GO:0031326(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051252(L=5),GO:0060255(L=4),GO:0065007(L=1),GO:0080090(L=4),GO:2000112(L=6),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0001071(L=1),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003700(L=2),GO:0005488(L=1),GO:0043565(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Homeobox), SMART (HOX)	Mohawk
TR110012|c0_g1_i1	253.854363737962	1.53811717425882	0.171923724737157	8.72808461828876e-22	5.63156432998227e-19	XP_014286030.1 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	190,1100,5010,5012,5016	GO:0006091(L=3),GO:0006119(L=4),GO:0006120(L=8),GO:0006793(L=3),GO:0006796(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0015980(L=3),GO:0016310(L=5),GO:0022900(L=3),GO:0022904(L=5),GO:0042773(L=6),GO:0042775(L=7),GO:0044237(L=2),GO:0044710(L=2),GO:0045333(L=4),GO:0055114(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005746(L=5),GO:0005747(L=5),GO:0016020(L=1),GO:0019866(L=4),GO:0030964(L=3),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044455(L=4),GO:0044464(L=2),GO:0045271(L=3),GO:0070469(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0003954(L=4),GO:0008137(L=6),GO:0016491(L=2),GO:0016651(L=3),GO:0016655(L=4),GO:0050136(L=5),	PFAM (CI-B14_5a)	NA
