baseMean log2FoldChange lfcSE pvalue padj Description Species Contaminant xenic UniProt.KEGG.Terms UniProt.GO.Biological UniProt.GO.Cellular UniProt.GO.Molecular EggNOG.Predicted.Gene EggNOG.Description EggNOG.KEGG.Terms EggNOG.GO.Biological EggNOG.GO.Cellular EggNOG.GO.Molecular EggNOG.Protein.Domains
TR230784|c21_g2_i2 20.5085439790935 -4.11755923436435e-07 0.00144269502268254 3.60090619392045e-05 0.115226690047339 XP_024216835.1 PHD finger protein 20 isoform X1 [Halyomorpha halys] halyomorpha halys No FALSE NA     Methyl-CpG binding domain  GO:0000075(L=5),GO:0000077(L=7),GO:0006355(L=7),GO:0006357(L=8),GO:0006950(L=2),GO:0006974(L=4),GO:0007049(L=3),GO:0007093(L=6),GO:0007095(L=8),GO:0007275(L=3),GO:0007346(L=5),GO:0007399(L=5),GO:0008150(L=0),GO:0009889(L=4),GO:0009891(L=5),GO:0009893(L=4),GO:0009987(L=1),GO:0010468(L=5),GO:0010556(L=5),GO:0010557(L=6),GO:0010564(L=5),GO:0010604(L=5),GO:0010628(L=6),GO:0010948(L=6),GO:0019219(L=5),GO:0019222(L=3),GO:0022008(L=5),GO:0022402(L=4),GO:0030154(L=4),GO:0031323(L=4),GO:0031325(L=5),GO:0031326(L=5),GO:0031328(L=6),GO:0031570(L=6),GO:0031572(L=8),GO:0032501(L=1),GO:0032502(L=1),GO:0033554(L=3),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044773(L=8),GO:0044774(L=7),GO:0045893(L=8),GO:0045935(L=6),GO:0045944(L=8),GO:0048518(L=3),GO:0048519(L=3),GO:0048522(L=4),GO:0048523(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051171(L=4),GO:0051173(L=5),GO:0051252(L=5),GO:0051254(L=6),GO:0051716(L=2),GO:0051726(L=4),GO:0060255(L=4),GO:0065007(L=1),GO:0080090(L=4),GO:1901987(L=6),GO:1901988(L=7),GO:1901990(L=6),GO:1901991(L=7),GO:2000112(L=6),GO:2001141(L=6), GO:0000123(L=7),GO:0000785(L=5),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005654(L=5),GO:0005694(L=4),GO:0005700(L=5),GO:0005705(L=6),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0035327(L=6),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044427(L=5),GO:0044428(L=5),GO:0044446(L=3),GO:0044451(L=5),GO:0044464(L=2),GO:0044545(L=9),GO:0070013(L=3), GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0005488(L=1),GO:0008270(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2), PFAM (MBD, THAP, PHD, MBT), SMART (ZnF_C2H2, COIL, PHD, TUDOR, THAP, DM3, CHROMO)
TR58150|c0_g2_i1 8.5681143687032 3.91741163787064 1.25704337438641 3.66532977051828e-05 0.115226690047339    FALSE NA          
TR103016|c0_g1_i1 10.2833701431827 2.68626907632215 1.4948045142269 4.30215185349092e-05 0.125585958534619    FALSE NA          
TR258889|c1_g1_i1 95.1006461139125 2.96062875414783e-06 0.00144269536764582 5.79018078336968e-05 0.14789569265922    FALSE NA          
TR282978|c5_g5_i3 8.12916073600171 -1.19201020656232 0.451782190232459 5.78300353742162e-05 0.14789569265922    FALSE NA          
TR200169|c0_g3_i1 4.65841981217353 -2.43622331844784e-06 0.00144269512055522 7.49159255039126e-05 0.170092446860772    FALSE NA          
TR284685|c0_g2_i7 9.64575732867251 1.94924182265878e-06 0.00144269520635126 7.08518044309874e-05 0.170092446860772 tr|A0A2R7W371|A0A2R7W371_ONCFA Uncharacterized protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS006436 PE=4 SV=1 oncopeltus fasciatus No FALSE NA          
TR125520|c0_g1_i1 2.48522020892464 -3.24618393759213e-07 0.00144269451691792 0.000154415399731513 0.242717252162595    FALSE NA          
TR198824|c3_g3_i3 3.99475262155001 -4.13535035698553e-06 0.00144269630568807 0.000148804730955511 0.242717252162595    FALSE NA          
TR210382|c0_g1_i1 48.421088747584 2.94056764473043 0.602025102529621 0.000151560828981947 0.242717252162595 XP_014290693.1 uncharacterized protein LOC106689975 [Halyomorpha halys] halyomorpha halys No FALSE NA          
TR210890|c0_g3_i2 5.60979265854364 2.04965990212418 1.31092975887881 0.000134199845472398 0.242717252162595 tr|A0A023F4X2|A0A023F4X2_TRIIF Putative junctophilin (Fragment) OS=Triatoma infestans OX=30076 PE=2 SV=1 triatoma infestans No FALSE NA     MORN  GO:0008150(L=0), GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0016528(L=5),GO:0030314(L=5),GO:0032991(L=1),GO:0043234(L=2),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2), GO:0003674(L=0), PFAM (MORN, Sugar_tr), SMART (MORN, COIL, TRANS)
TR235723|c0_g4_i1 44.2374908893942 2.8165822172128 0.536578981634509 0.000130548672288166 0.242717252162595    FALSE NA          
TR280891|c1_g1_i1 9.06065582701737 -5.88391296163954e-07 0.00144269495490984 0.000147414986589825 0.242717252162595    FALSE NA          
TR284762|c5_g1_i5 3.27239200977041 1.39094445933269 0.501963406532543 0.000145756101240336 0.242717252162595    FALSE NA          
TR55251|c0_g1_i1 3.89700817610603 -8.31839110747387e-06 0.00144270066492618 0.000133555357284326 0.242717252162595    FALSE NA          
TR253569|c0_g1_i1 3.18588550626811 2.42315680120675 1.09642858657847 0.000211883677926169 0.320713412943951    FALSE NA          
TR203847|c0_g1_i1 2.97678002925355 1.49710493264194 0.64072785143445 0.000294121174456353 0.336215986988922    FALSE NA          
TR205937|c2_g1_i5 111.035022719136 2.52796872290753e-06 0.00144269483914349 0.000266286702794396 0.336215986988922    FALSE NA          
TR224555|c1_g4_i7 2.73896981966012 -4.48174938098923e-06 0.00144269576249364 0.000260886871488236 0.336215986988922    FALSE NA          
TR231078|c0_g1_i2 34.9097980090773 1.65803971722285 0.851803993862768 0.000263587342821692 0.336215986988922    FALSE NA          
TR244659|c0_g1_i1 5.21124453988541 0.95795899097965 0.365076654638717 0.000286740971040371 0.336215986988922    FALSE NA          
TR273399|c0_g3_i1 21.8564596686472 4.25218318495127e-06 0.00144269547589578 0.000302551753552772 0.336215986988922    FALSE NA          
TR278519|c0_g1_i1 12.4603838017021 -0.70188463304966 0.272241464504992 0.0002690132325275 0.336215986988922    FALSE NA          
TR280489|c0_g3_i1 14.0997324201825 -2.21574911462751e-06 0.00144269502451278 0.000304394428858523 0.336215986988922    FALSE NA          
TR284607|c0_g1_i1 10.3046627373725 1.556799749248 0.603563091579734 0.000251813357904158 0.336215986988922    FALSE NA          
TR40120|c0_g1_i2 10.1488480860249 -0.659401799314549 0.255453138076762 0.000272987646409504 0.336215986988922    FALSE NA          
TR134972|c0_g1_i1 60.5185209857962 -2.75207687411647e-06 0.00144269487675825 0.000319342588779232 0.339519824086115    FALSE NA          
TR245341|c0_g2_i5 19.4589561768464 0.99359982762087 0.453087397188809 0.000324001006639877 0.339519824086115    FALSE NA          
TR11196|c0_g1_i1 71.1671828685343 -0.889263993527303 0.404930428332063 0.000373523666378047 0.359337306262433    FALSE NA          
TR197583|c0_g1_i1 23.6539849203613 -6.49681639489446e-07 0.00144269498304562 0.00037808319881777 0.359337306262433    FALSE NA          
TR245580|c2_g1_i1 2.50121278427215 2.53006743145388e-06 0.00144269538908791 0.0003633173280267 0.359337306262433 XP_014293664.1 cytoplasmic tRNA 2-thiolation protein 2 [Halyomorpha halys] halyomorpha halys No FALSE NA     Plays a central role in 2-thiolation of mcm(5)S(2)U at tRNA wobble positions of tRNA(Lys), tRNA(Glu) and tRNA(Gln). May act by forming a heterodimer with NCS6 CTU1 that ligates sulfur from thiocarboxylated URM1 onto the uridine of tRNAs at wobble position (By similarity) 4122 GO:0002097(L=9),GO:0002098(L=10),GO:0006139(L=3),GO:0006396(L=5),GO:0006399(L=7),GO:0006400(L=8),GO:0006725(L=3),GO:0006807(L=2),GO:0008033(L=7),GO:0008150(L=0),GO:0008152(L=1),GO:0009451(L=5),GO:0009987(L=1),GO:0010467(L=4),GO:0016070(L=4),GO:0034227(L=9),GO:0034470(L=7),GO:0034641(L=3),GO:0034660(L=5),GO:0043170(L=3),GO:0043412(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0046483(L=3),GO:0071704(L=2),GO:0090304(L=4),GO:1901360(L=3), GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005829(L=4),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2), GO:0000049(L=5),GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0005488(L=1),GO:0097159(L=2),GO:1901363(L=2), PFAM (DUF2392, ATP_bind_3), SMART (COIL)
TR285453|c0_g1_i4 3.57028927934498 -8.73476446928594e-06 0.00144269995126298 0.000354909099001198 0.359337306262433    FALSE NA          
TR196777|c0_g1_i2 69.6525078884213 0.326262284162449 0.135118565714417 0.000400718521354252 0.371797733591386 tr|R4WD01|R4WD01_RIPPE cAMP-dependent protein kinase R1 OS=Riptortus pedestris OX=329032 PE=2 SV=1 riptortus pedestris No FALSE NA    PKA-R1 camp-dependent protein kinase 4210,4910 GO:0000003(L=1),GO:0000226(L=4),GO:0001932(L=7),GO:0003006(L=2),GO:0003008(L=2),GO:0006464(L=5),GO:0006468(L=6),GO:0006793(L=3),GO:0006796(L=4),GO:0006996(L=3),GO:0007010(L=4),GO:0007015(L=5),GO:0007017(L=3),GO:0007154(L=2),GO:0007163(L=3),GO:0007165(L=3),GO:0007267(L=3),GO:0007268(L=7),GO:0007274(L=8),GO:0007275(L=3),GO:0007276(L=3),GO:0007281(L=4),GO:0007292(L=5),GO:0007308(L=5),GO:0007309(L=4),GO:0007389(L=4),GO:0007591(L=4),GO:0007610(L=1),GO:0007611(L=3),GO:0007612(L=4),GO:0007635(L=3),GO:0008103(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0008306(L=7),GO:0008355(L=5),GO:0009798(L=5),GO:0009987(L=1),GO:0009994(L=5),GO:0010033(L=3),GO:0016043(L=2),GO:0016310(L=5),GO:0016325(L=4),GO:0019220(L=6),GO:0019222(L=3),GO:0019226(L=4),GO:0019538(L=3),GO:0019932(L=5),GO:0019933(L=7),GO:0019935(L=6),GO:0019953(L=2),GO:0021700(L=3),GO:0022412(L=3),GO:0022414(L=2),GO:0023052(L=1),GO:0030029(L=3),GO:0030036(L=4),GO:0030154(L=4),GO:0030951(L=5),GO:0030952(L=4),GO:0031323(L=4),GO:0031399(L=6),GO:0032268(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0035556(L=4),GO:0035637(L=3),GO:0036211(L=4),GO:0042048(L=4),GO:0042221(L=2),GO:0042303(L=3),GO:0042325(L=7),GO:0043170(L=3),GO:0043412(L=4),GO:0043549(L=8),GO:0043933(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044702(L=3),GO:0044707(L=2),GO:0044708(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045471(L=5),GO:0045859(L=8),GO:0048468(L=5),GO:0048469(L=4),GO:0048477(L=4),GO:0048599(L=4),GO:0048609(L=3),GO:0048610(L=-1),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050790(L=3),GO:0050794(L=3),GO:0050877(L=3),GO:0050890(L=4),GO:0050896(L=1),GO:0051174(L=5),GO:0051246(L=5),GO:0051338(L=4),GO:0051716(L=2),GO:0060255(L=4),GO:0065007(L=1),GO:0065009(L=2),GO:0071704(L=2),GO:0071822(L=4),GO:0071840(L=1),GO:0080090(L=4),GO:0097305(L=4),GO:1901700(L=3), GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005952(L=4),GO:0032991(L=1),GO:0043234(L=2),GO:0044424(L=3),GO:0044464(L=2), GO:0000166(L=3),GO:0003674(L=0),GO:0003824(L=1),GO:0004672(L=5),GO:0004674(L=6),GO:0004690(L=7),GO:0004691(L=8),GO:0004713(L=6),GO:0004715(L=7),GO:0005488(L=1),GO:0008603(L=5),GO:0016301(L=4),GO:0016740(L=2),GO:0016772(L=3),GO:0016773(L=4),GO:0019207(L=3),GO:0019887(L=4),GO:0030234(L=2),GO:0030551(L=4),GO:0036094(L=2),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2), PFAM (cNMP_binding, RIIa), SMART (cNMP, RIIa, COIL)
TR210378|c0_g1_i2 14.8966024252835 -0.761476574602659 0.31584729901059 0.000409388715171097 0.371797733591386    FALSE NA          
TR242016|c0_g2_i9 15.8989723078368 2.55135410492988e-06 0.00144269507250788 0.00043120378952373 0.383096445005561    FALSE NA          
TR197086|c0_g1_i1 19.6237688381965 0.714533660998018 0.304393061308259 0.000476918116847554 0.414695523389912 XP_024215560.1 B-cell lymphoma/leukemia 11A isoform X1 [Halyomorpha halys] halyomorpha halys No FALSE NA     B-cell CLL lymphoma    GO:0003674(L=0),GO:0003676(L=3),GO:0005488(L=1),GO:0008270(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2), PFAM (zf-C2H2), SMART (ZnF_C2H2, COIL, TRANS)
TR206679|c0_g1_i1 3.89512372005431 -5.10471070763871e-06 0.00144269608088029 0.000514943466948608 0.42193373302586    FALSE NA          
TR223141|c0_g5_i2 12.0077406770537 0.645070497268101 0.281580377270958 0.0005244421922251 0.42193373302586 XP_016661324.1 jerky protein homolog-like [Acyrthosiphon pisum] acyrthosiphon pisum No FALSE NA          
TR243755|c6_g3_i2 2.7101603466208 1.34950670351994 0.568170208198093 0.000526539600281855 0.42193373302586    FALSE NA          
TR98862|c0_g1_i1 54.6829023687076 -0.382596167829706 0.161551380408976 0.000523080525089743 0.42193373302586    FALSE NA          
TR200454|c0_g3_i1 18.2005884801616 -3.27281911799604e-07 0.00144269504931006 0.000566684379566328 0.445370331233013    FALSE NA          
TR207165|c0_g1_i1 26.0313804631573 -0.808501075016636 0.37852058197503 0.000581040041318006 0.44803668695442    FALSE NA          
TR216672|c0_g1_i1 4.1195461504673 -7.09588167395435e-06 0.00144269884056405 0.000618727881772584 0.459748564950581    FALSE NA          
TR283687|c2_g3_i1 4.84466090140702 2.24814231374378 1.01168509051016 0.000616621195416268 0.459748564950581    FALSE NA          
TR203318|c2_g1_i1 50.60565166224 -1.44624193354027e-05 0.00144270747862718 0.000650492224252768 0.471548254850696 XP_014271048.1 lysine-specific histone demethylase 1A-like [Halyomorpha halys] halyomorpha halys No FALSE NA    SU(VAR)3-3 Lysine-specific histone demethylase  GO:0000003(L=1),GO:0002165(L=4),GO:0003002(L=5),GO:0006325(L=4),GO:0006355(L=7),GO:0006464(L=5),GO:0006482(L=3),GO:0006996(L=3),GO:0007275(L=3),GO:0007276(L=3),GO:0007292(L=5),GO:0007389(L=4),GO:0007444(L=6),GO:0007472(L=7),GO:0007474(L=6),GO:0007476(L=8),GO:0007552(L=4),GO:0007560(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0008214(L=6),GO:0008593(L=5),GO:0009653(L=3),GO:0009791(L=4),GO:0009886(L=4),GO:0009887(L=4),GO:0009889(L=4),GO:0009892(L=4),GO:0009966(L=4),GO:0009987(L=1),GO:0010468(L=5),GO:0010556(L=5),GO:0010605(L=5),GO:0010629(L=6),GO:0010646(L=4),GO:0016043(L=2),GO:0016458(L=5),GO:0016569(L=5),GO:0016570(L=6),GO:0016577(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019538(L=3),GO:0019953(L=2),GO:0022414(L=2),GO:0023051(L=3),GO:0031323(L=4),GO:0031326(L=5),GO:0032259(L=2),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0034720(L=6),GO:0035107(L=4),GO:0035114(L=5),GO:0035120(L=6),GO:0035220(L=7),GO:0036211(L=4),GO:0043170(L=3),GO:0043412(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044702(L=3),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048477(L=4),GO:0048513(L=4),GO:0048519(L=3),GO:0048563(L=4),GO:0048569(L=6),GO:0048583(L=3),GO:0048609(L=3),GO:0048707(L=5),GO:0048731(L=4),GO:0048736(L=4),GO:0048737(L=5),GO:0048856(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051252(L=5),GO:0051276(L=4),GO:0055114(L=3),GO:0060255(L=4),GO:0065007(L=1),GO:0070076(L=8),GO:0070828(L=5),GO:0070988(L=3),GO:0071704(L=2),GO:0071840(L=1),GO:0080090(L=4),GO:2000112(L=6),GO:2001141(L=6), GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005654(L=5),GO:0017053(L=2),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044446(L=3),GO:0044451(L=5),GO:0044464(L=2),GO:0070013(L=3), GO:0000166(L=3),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003824(L=1),GO:0005488(L=1),GO:0008168(L=4),GO:0016491(L=2),GO:0016645(L=3),GO:0016647(L=4),GO:0016740(L=2),GO:0016741(L=3),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0046592(L=5),GO:0048037(L=2),GO:0050660(L=4),GO:0050662(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2), PFAM (Amino_oxidase, SWIRM, DAO, FAD_binding_2, Pyr_redox, HI0933_like, Pyr_redox_2, GIDA, AlaDh_PNT_C), SMART (COIL)
TR211082|c1_g1_i1 2.74843143205109 -7.07176102054967e-06 0.00144269730962739 0.00065768450931021 0.471548254850696    FALSE NA          
TR224188|c1_g8_i1 6.029113934639 2.42159087112362 1.53188154016044 0.000689761898712243 0.471901441333057    FALSE NA          
