baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR221622|c0_g1_i3	1.10166762421917	9.93765048495245e-05	0.0255188185319584	5.08715914739899e-09	3.82293677176843e-05	XP_014294543.1 uncharacterized protein LOC106692848 isoform X4 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				CHRO	Chromo (CHRromatin Organisation MOdifier) domain		GO:0000075(L=5),GO:0000090(L=5),GO:0000226(L=4),GO:0000278(L=4),GO:0000279(L=3),GO:0006325(L=4),GO:0006996(L=3),GO:0007010(L=4),GO:0007017(L=3),GO:0007049(L=3),GO:0007051(L=5),GO:0007052(L=5),GO:0007059(L=3),GO:0007088(L=6),GO:0007093(L=6),GO:0007094(L=10),GO:0007346(L=5),GO:0007552(L=4),GO:0008150(L=0),GO:0009653(L=3),GO:0009987(L=1),GO:0010564(L=5),GO:0010639(L=6),GO:0010948(L=6),GO:0016043(L=2),GO:0022402(L=4),GO:0022403(L=2),GO:0030071(L=9),GO:0031577(L=6),GO:0032502(L=1),GO:0033043(L=5),GO:0043933(L=3),GO:0044699(L=1),GO:0044763(L=2),GO:0044767(L=2),GO:0045786(L=5),GO:0045839(L=7),GO:0045841(L=9),GO:0048519(L=3),GO:0048523(L=4),GO:0048856(L=2),GO:0050000(L=4),GO:0050789(L=2),GO:0050794(L=3),GO:0051128(L=4),GO:0051129(L=5),GO:0051179(L=1),GO:0051234(L=2),GO:0051276(L=4),GO:0051303(L=4),GO:0051310(L=6),GO:0051322(L=3),GO:0051640(L=3),GO:0051641(L=2),GO:0051649(L=3),GO:0051656(L=3),GO:0051726(L=4),GO:0051783(L=6),GO:0051784(L=7),GO:0065007(L=1),GO:0071173(L=7),GO:0071174(L=9),GO:0071822(L=4),GO:0071840(L=1),GO:1901987(L=6),GO:1901988(L=7),GO:1901990(L=6),GO:1901991(L=7),GO:1902099(L=7),GO:1902100(L=8),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005694(L=4),GO:0005700(L=5),GO:0005705(L=6),GO:0005813(L=5),GO:0005815(L=6),GO:0005819(L=6),GO:0005856(L=5),GO:0015630(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044427(L=5),GO:0044430(L=5),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0005488(L=1),GO:0005515(L=2),GO:0042393(L=3),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Chromo), SMART (CHROMO, COIL)	Chromo
TR96688|c0_g1_i1	102.368369752421	3.98884346573858	1.04619676270462	2.86315375800357e-08	7.77867890460204e-05				FALSE	NA											NA
TR46543|c0_g1_i1	6.38374247959211	4.62411920313178	1.62080921364965	1.72981433038983e-08	0.000108268606604992				FALSE	NA											NA
TR197054|c0_g1_i1	0.724723437609676	5.33440861255134e-05	0.0255187305756603	2.56609586586873e-08	0.00014956733751553	XP_014284915.1 Wilms tumor protein homolog [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				CBT	Zinc finger, C2H2 type		GO:0000165(L=5),GO:0001654(L=7),GO:0001700(L=6),GO:0001736(L=6),GO:0001738(L=6),GO:0002009(L=5),GO:0002165(L=4),GO:0003002(L=5),GO:0006139(L=3),GO:0006351(L=5),GO:0006355(L=7),GO:0006357(L=8),GO:0006366(L=6),GO:0006725(L=3),GO:0006807(L=2),GO:0006950(L=2),GO:0007154(L=2),GO:0007164(L=4),GO:0007165(L=3),GO:0007254(L=7),GO:0007275(L=3),GO:0007389(L=4),GO:0007390(L=7),GO:0007391(L=7),GO:0007423(L=6),GO:0007431(L=5),GO:0007435(L=5),GO:0007444(L=6),GO:0007447(L=5),GO:0007450(L=7),GO:0007472(L=7),GO:0007552(L=4),GO:0007559(L=-1),GO:0007560(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0008219(L=3),GO:0009058(L=2),GO:0009059(L=4),GO:0009653(L=3),GO:0009790(L=4),GO:0009791(L=4),GO:0009792(L=5),GO:0009886(L=4),GO:0009887(L=4),GO:0009888(L=3),GO:0009889(L=4),GO:0009891(L=5),GO:0009893(L=4),GO:0009953(L=6),GO:0009966(L=4),GO:0009967(L=5),GO:0009987(L=1),GO:0010467(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010557(L=6),GO:0010604(L=5),GO:0010628(L=6),GO:0010646(L=4),GO:0010647(L=5),GO:0012501(L=4),GO:0016070(L=4),GO:0016265(L=-1),GO:0016271(L=-1),GO:0016331(L=6),GO:0018130(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019438(L=4),GO:0022612(L=4),GO:0023051(L=3),GO:0023052(L=1),GO:0023056(L=4),GO:0031098(L=5),GO:0031323(L=4),GO:0031325(L=5),GO:0031326(L=5),GO:0031328(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032774(L=5),GO:0033554(L=3),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0035070(L=5),GO:0035071(L=6),GO:0035220(L=7),GO:0035222(L=6),GO:0035272(L=5),GO:0035556(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045893(L=8),GO:0045935(L=6),GO:0046483(L=3),GO:0048102(L=5),GO:0048190(L=8),GO:0048513(L=4),GO:0048518(L=3),GO:0048522(L=4),GO:0048563(L=4),GO:0048569(L=6),GO:0048583(L=3),GO:0048584(L=4),GO:0048592(L=5),GO:0048598(L=5),GO:0048707(L=5),GO:0048729(L=4),GO:0048731(L=4),GO:0048732(L=6),GO:0048856(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051171(L=4),GO:0051173(L=5),GO:0051252(L=5),GO:0051254(L=6),GO:0051403(L=6),GO:0051716(L=2),GO:0060255(L=4),GO:0060429(L=4),GO:0065007(L=1),GO:0071704(L=2),GO:0080090(L=4),GO:0090092(L=6),GO:0090097(L=7),GO:0090098(L=7),GO:0090100(L=6),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),GO:2000112(L=6),GO:2001141(L=6),		GO:0000981(L=3),GO:0001071(L=1),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003700(L=2),GO:0005488(L=1),GO:0008270(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0043565(L=5),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (zf-C2H2), SMART (ZnF_C2H2, COIL)	CBT
TR201504|c0_g3_i1	1.00667971613949	4.89347540128534e-05	0.025518695733736	3.31369207870011e-08	0.000182614545420741	XP_014282082.1 serine/threonine-protein kinase Genghis Khan isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				GEK	serine threonine-protein kinase		GO:0006464(L=5),GO:0006468(L=6),GO:0006793(L=3),GO:0006796(L=4),GO:0006996(L=3),GO:0007010(L=4),GO:0007015(L=5),GO:0007154(L=2),GO:0007165(L=3),GO:0007275(L=3),GO:0007399(L=5),GO:0008037(L=3),GO:0008038(L=5),GO:0008039(L=8),GO:0008064(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0008154(L=6),GO:0009987(L=1),GO:0016043(L=2),GO:0016310(L=5),GO:0019222(L=3),GO:0019538(L=3),GO:0022008(L=5),GO:0023052(L=1),GO:0030029(L=3),GO:0030036(L=4),GO:0030154(L=4),GO:0030182(L=7),GO:0030832(L=6),GO:0031532(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032535(L=3),GO:0032956(L=5),GO:0032970(L=4),GO:0033043(L=5),GO:0035556(L=4),GO:0036211(L=4),GO:0043170(L=3),GO:0043412(L=4),GO:0043933(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048468(L=5),GO:0048666(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050790(L=3),GO:0050794(L=3),GO:0050896(L=1),GO:0051128(L=4),GO:0051493(L=6),GO:0051716(L=2),GO:0055114(L=3),GO:0065007(L=1),GO:0065008(L=2),GO:0065009(L=2),GO:0071704(L=2),GO:0071822(L=4),GO:0071840(L=1),GO:0090066(L=3),	GO:0005575(L=0),GO:0005623(L=1),GO:0030424(L=5),GO:0030426(L=4),GO:0030427(L=3),GO:0042995(L=3),GO:0043005(L=4),GO:0044463(L=3),GO:0044464(L=2),GO:0097458(L=3),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003824(L=1),GO:0004672(L=5),GO:0004674(L=6),GO:0004697(L=7),GO:0005488(L=1),GO:0005524(L=7),GO:0005543(L=3),GO:0008289(L=2),GO:0016301(L=4),GO:0016491(L=2),GO:0016627(L=3),GO:0016628(L=4),GO:0016740(L=2),GO:0016772(L=3),GO:0016773(L=4),GO:0017076(L=4),GO:0019992(L=3),GO:0030234(L=2),GO:0030554(L=5),GO:0030695(L=4),GO:0032440(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0043169(L=3),GO:0046872(L=4),GO:0060589(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Pkinase_Tyr, Pkinase, Pkinase_C, C1_1, CNH, DMPK_coil), SMART (COIL, S_TK_X, S_TKc, C1, PH, PBD, CNH, TRANS, STYKc)	Genghis Khan
TR246647|c1_g1_i1	49.5682388099923	3.20105548181843	0.748806404940976	1.09816187643351e-07	0.000223506804897747				FALSE	NA											NA
TR226551|c1_g1_i1	33.8522627479846	2.8822925971819	0.739261030310668	3.00662432385675e-07	0.000579575909794177				FALSE	NA											NA
TR257623|c0_g1_i1	8.44404573989332	3.55022793517169	0.930172343860734	2.28108945716391e-07	0.00103113664522167				FALSE	NA											NA
TR226445|c0_g1_i2	10.3278654177543	0.000662391008296756	0.0255312091321384	3.09552964475784e-07	0.00134677746982493				FALSE	NA											NA
TR258388|c0_g1_i1	152.179619919739	2.67909297726359	0.719641620633209	8.70605231267241e-07	0.00137237400825025				FALSE	NA											NA
TR265369|c0_g2_i1	8.64720990842187	2.36230295204999	0.778194118246248	3.54197400704782e-07	0.00137237400825025	tr|A0A2R7WRE0|A0A2R7WRE0_ONCFA MYND-type domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS014155 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA					Inherit from biNOG: chromosome 9 open reading frame 172				GO:0003674(L=0),GO:0005488(L=1),GO:0008270(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),	PFAM (zf-MYND)	NA
TR212206|c3_g1_i1	2.92116268889673	3.89552093914051	1.44630631484266	4.29918418478164e-07	0.00159004633398356	tr|A0A2R7X820|A0A2R7X820_ONCFA Uncharacterized protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS018746 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA											NA
TR211445|c1_g1_i1	32.0213079788053	2.90737332134038	0.994384015386883	3.05113513507502e-06	0.00434724070306993	XP_014286910.1 venom serine protease-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					serine-type endopeptidase activity	4080,4972,4974,5164	GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)	trypsin
TR239687|c5_g1_i1	412.165529285944	2.34593833320111	0.712575739611262	3.44893521396133e-06	0.00439543820797103	tr|A0A1B4X9A5|A0A1B4X9A5_RIPPE Trialysin 2 OS=Riptortus pedestris OX=329032 PE=4 SV=1	riptortus pedestris	No	FALSE	NA											NA
TR258046|c1_g4_i1	111.925738374847	2.758126071612	1.48369337874994	3.31021279316831e-06	0.00439543820797103				FALSE	NA											NA
TR249826|c1_g2_i1	162.785275846818	2.2426281220305	0.845079968718648	4.06875458990412e-06	0.00508873363185336				FALSE	NA											NA
TR56479|c0_g1_i1	15.5429592538633	2.82044670708466	0.786602619289129	3.09976790550589e-06	0.00534946801826603				FALSE	NA											NA
TR286619|c3_g2_i1	158.354515577327	2.4500064118008	0.708461073955324	4.6597446673072e-06	0.00542558420459432				FALSE	NA											NA
TR207970|c10_g4_i1	114.207626468116	2.0365299638226	0.533686853358507	5.49678063073196e-06	0.0061794927454736				FALSE	NA											NA
TR199650|c3_g6_i1	6.28926774995373	3.81250751192896	1.31383256677718	2.73864633583163e-06	0.00744914826726031				FALSE	NA											NA
TR51648|c0_g1_i1	15.9870858325269	2.53362087525804	0.748188962867206	8.27046255633714e-06	0.00850012391916326				FALSE	NA											NA
TR205937|c2_g1_i5	212.589270816186	2.21664666908964	0.671348644079045	9.62051754621336e-06	0.00950444836367685				FALSE	NA											NA
TR42272|c0_g1_i1	50.0070965436114	2.35148223414818	0.829796768278963	9.56214397754974e-06	0.00950444836367685				FALSE	NA											NA
TR220259|c2_g1_i1	30.3411654083509	2.07611116519482	0.655260323514097	1.26619541463935e-05	0.0122039915927285	tr|A0A2R7WEG2|A0A2R7WEG2_ONCFA Carboxylic ester hydrolase OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS007668 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA					Esterase		GO:0008150(L=0),GO:0008152(L=1),		GO:0003674(L=0),GO:0003824(L=1),GO:0003990(L=6),GO:0004104(L=5),GO:0016787(L=2),GO:0016788(L=3),GO:0050253(L=5),GO:0052689(L=4),GO:0080030(L=5),GO:0080031(L=5),GO:0080032(L=5),	PFAM (COesterase, Abhydrolase_3), SMART (SIGNAL, TRANS)	NA
TR265401|c3_g1_i1	10.5672756689091	-1.20599644464989	0.316738749461633	5.77750139060481e-06	0.0127288875607755	XP_026830197.1 uncharacterized protein LOC105278802 isoform X1 [Ooceraea biroi]	ooceraea biroi	No	FALSE	NA											NA
TR218638|c0_g1_i1	12.2987991703259	-0.0127736571710769	0.0304637055959071	1.01216636068024e-05	0.0131007023929264				FALSE	NA											NA
TR276067|c0_g1_i1	111.560713479094	2.29346341886399	0.965368472643519	1.89318179133246e-05	0.0163022573949011				FALSE	NA											NA
TR210296|c1_g1_i1	119.285426511154	2.06762857638561	0.709368864548546	1.90110818391677e-05	0.0163946940004364				FALSE	NA											NA
TR203571|c0_g2_i1	15.9500607332903	2.70455150183477	0.844084815654974	2.17026510526165e-05	0.0180954651473061				FALSE	NA											NA
TR52176|c0_g1_i1	62.2881091260927	2.53809285310307	0.948185334643636	2.55901758017948e-05	0.0208571852054441	tr|A0A2R7WIY9|A0A2R7WIY9_ONCFA Peptidase S1 domain-containing protein (Fragment) OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS009871 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA					serine-type endopeptidase activity	4080,4972,4974,5164	GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)	NA
TR258889|c1_g1_i1	360.124746163364	1.91668657695148	0.930472409094152	3.14807067085953e-05	0.0250324314739713				FALSE	NA											NA
TR202553|c0_g11_i1	3.99790047423795	1.61745258311256	0.661118937591007	1.53111603328715e-05	0.0301351453049684				FALSE	NA											NA
TR205937|c2_g1_i1	98.1024434681085	2.22129472902899	0.876267518389431	4.82862622530908e-05	0.0357777752642915				FALSE	NA											NA
TR229945|c1_g1_i8	104.576798803557	0.0039494421114457	0.0259610901081417	4.79712277573542e-05	0.0357777752642915	XP_014286874.1 uncharacterized protein LOC106687478 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA											NA
TR208138|c1_g2_i1	135.852409516651	2.12158604923864	0.798238036105983	5.17203458955431e-05	0.0376642208133025				FALSE	NA											NA
TR248119|c5_g1_i1	3.92780667864789	1.46051942173261	0.44931817868775	2.13711114555601e-05	0.0379106472322854				FALSE	NA											NA
TR199993|c6_g9_i3	12.4909571636285	-2.83349226324452e-05	0.0255186251210566	6.91323242497512e-05	0.0478304945015439				FALSE	NA											NA
TR223115|c0_g5_i2	44.2911814847809	0.944400932728936	0.305964224012381	7.44866707285312e-05	0.0504613536639757				FALSE	NA											NA
TR262502|c0_g1_i2	16.6984382236645	-0.00526506703753422	0.0263018754963621	8.62269740866602e-05	0.0572227383103115				FALSE	NA											NA
