baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR253882|c1_g2_i8	3.85497909741496	0.000680335062716598	0.0682092119946524	2.10169080780956e-07	0.000918822354059672	XP_014282890.1 tubulin polyglutamylase TTLL4-like isoform X3 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					tubulin-tyrosine ligase activity		GO:0006464(L=5),GO:0006950(L=2),GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009611(L=3),GO:0009987(L=1),GO:0019538(L=3),GO:0022008(L=5),GO:0030154(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0036211(L=4),GO:0042060(L=4),GO:0043170(L=3),GO:0043412(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050896(L=1),GO:0071704(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0004835(L=5),GO:0016874(L=2),GO:0016879(L=3),GO:0016881(L=4),	PFAM (TTL)	NA
TR280424|c3_g1_i4	2.93876260777798	0.000762560089841421	0.0682105554269654	2.17042570859758e-07	0.000918822354059672	XP_014275617.1 protein groucho-like isoform X10 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Groucho/TLE N-terminal Q-rich domain	4310,4330	GO:0000003(L=1),GO:0000122(L=8),GO:0000902(L=5),GO:0000904(L=5),GO:0003006(L=2),GO:0006139(L=3),GO:0006351(L=5),GO:0006355(L=7),GO:0006357(L=8),GO:0006366(L=6),GO:0006725(L=3),GO:0006807(L=2),GO:0006996(L=3),GO:0007010(L=4),GO:0007015(L=5),GO:0007154(L=2),GO:0007267(L=3),GO:0007275(L=3),GO:0007399(L=5),GO:0007530(L=3),GO:0007538(L=4),GO:0007539(L=5),GO:0007541(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0008589(L=5),GO:0009058(L=2),GO:0009059(L=4),GO:0009653(L=3),GO:0009889(L=4),GO:0009890(L=5),GO:0009892(L=4),GO:0009966(L=4),GO:0009968(L=5),GO:0009987(L=1),GO:0010467(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010558(L=6),GO:0010605(L=5),GO:0010629(L=6),GO:0010646(L=4),GO:0010648(L=5),GO:0016043(L=2),GO:0016070(L=4),GO:0016358(L=8),GO:0018130(L=4),GO:0018993(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019438(L=4),GO:0022008(L=5),GO:0022414(L=2),GO:0023051(L=3),GO:0023052(L=1),GO:0023057(L=4),GO:0030029(L=3),GO:0030030(L=3),GO:0030036(L=4),GO:0030111(L=6),GO:0030154(L=4),GO:0030178(L=6),GO:0030182(L=7),GO:0031175(L=5),GO:0031323(L=4),GO:0031324(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032774(L=5),GO:0032989(L=4),GO:0032990(L=5),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0043170(L=3),GO:0043933(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045165(L=5),GO:0045168(L=5),GO:0045879(L=6),GO:0045892(L=8),GO:0045934(L=6),GO:0046331(L=7),GO:0046483(L=3),GO:0048468(L=5),GO:0048519(L=3),GO:0048523(L=4),GO:0048583(L=3),GO:0048585(L=4),GO:0048666(L=6),GO:0048667(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048813(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051172(L=5),GO:0051252(L=5),GO:0051253(L=6),GO:0060255(L=4),GO:0060828(L=7),GO:0065007(L=1),GO:0071704(L=2),GO:0071822(L=4),GO:0071840(L=1),GO:0080090(L=4),GO:0090090(L=7),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),GO:2000112(L=6),GO:2000113(L=7),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044424(L=3),GO:0044464(L=2),	GO:0000988(L=1),GO:0000989(L=2),GO:0001076(L=3),GO:0001104(L=4),GO:0001106(L=5),GO:0001191(L=4),GO:0003674(L=0),GO:0003712(L=3),GO:0003714(L=4),GO:0005488(L=1),GO:0005515(L=2),GO:0008134(L=3),GO:0019904(L=3),GO:0070491(L=4),GO:0071837(L=4),	PFAM (WD40, TLE_N), SMART (WD40, COIL)	NA
TR265369|c0_g2_i1	10.4485901227597	-0.00662062662103488	0.0686811038245013	1.07206198248644e-06	0.00184709595181132	tr|A0A2R7WRE0|A0A2R7WRE0_ONCFA MYND-type domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS014155 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA					Inherit from biNOG: chromosome 9 open reading frame 172				GO:0003674(L=0),GO:0005488(L=1),GO:0008270(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),	PFAM (zf-MYND)	NA
TR210393|c7_g1_i5	38.5687524732269	-0.000280648060191439	0.0682048263199968	1.81468102583749e-06	0.00274581618901052				FALSE	NA											serine-rich protein
TR109143|c0_g1_i1	216.047979718336	0.00896649994336681	0.0690700832329392	5.84019215720263e-07	0.00375478795834958	XP_014218074.1 vitellogenin-1-like, partial [Copidosoma floridanum]	copidosoma floridanum	No	FALSE	NA				VG	vitellogenin		GO:0006801(L=4),GO:0006810(L=3),GO:0006869(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0010876(L=3),GO:0033036(L=2),GO:0044237(L=2),GO:0044699(L=1),GO:0044710(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055114(L=3),GO:0071702(L=4),GO:0072593(L=3),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0005215(L=1),GO:0005319(L=3),GO:0005488(L=1),GO:0022892(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0045735(L=1),GO:0046872(L=4),	PFAM (Vitellogenin_N, VWD, DUF1943, Sod_Cu), SMART (LPD_N, VWD, DUF1943, SIGNAL, COIL)	vitellogenin
TR206701|c0_g2_i1	11.0126187685036	-0.000955276851748551	0.0682131761351984	2.2959776246397e-06	0.00391612155064164	XP_024218869.1 rho GTPase-activating protein 190-like isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				RHOGAPP190	RhoGAP		GO:0006140(L=6),GO:0007154(L=2),GO:0007165(L=3),GO:0007264(L=5),GO:0007275(L=3),GO:0007399(L=5),GO:0007414(L=6),GO:0007415(L=9),GO:0007417(L=5),GO:0007420(L=5),GO:0008037(L=3),GO:0008038(L=5),GO:0008150(L=0),GO:0008361(L=4),GO:0009118(L=6),GO:0009894(L=4),GO:0009966(L=4),GO:0009987(L=1),GO:0010646(L=4),GO:0010769(L=6),GO:0010975(L=9),GO:0016043(L=2),GO:0016319(L=4),GO:0019219(L=5),GO:0019220(L=6),GO:0019222(L=3),GO:0022008(L=5),GO:0022603(L=4),GO:0022604(L=5),GO:0023051(L=3),GO:0023052(L=1),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0030811(L=6),GO:0031175(L=5),GO:0031323(L=4),GO:0031329(L=5),GO:0031344(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032535(L=3),GO:0033121(L=8),GO:0033124(L=-1),GO:0035023(L=8),GO:0035556(L=4),GO:0043085(L=4),GO:0043087(L=5),GO:0043547(L=6),GO:0044093(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045595(L=5),GO:0045664(L=8),GO:0045792(L=5),GO:0046578(L=7),GO:0048468(L=5),GO:0048513(L=4),GO:0048583(L=3),GO:0048666(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050767(L=7),GO:0050770(L=10),GO:0050789(L=2),GO:0050790(L=3),GO:0050793(L=3),GO:0050794(L=3),GO:0050896(L=1),GO:0051056(L=6),GO:0051128(L=4),GO:0051171(L=4),GO:0051174(L=5),GO:0051239(L=3),GO:0051336(L=4),GO:0051345(L=5),GO:0051716(L=2),GO:0051960(L=5),GO:0060284(L=5),GO:0061564(L=8),GO:0065007(L=1),GO:0065008(L=2),GO:0065009(L=2),GO:0071840(L=1),GO:0080090(L=4),GO:0090066(L=3),GO:1900542(L=7),GO:2000026(L=4),	GO:0005575(L=0),GO:0005576(L=1),GO:0005622(L=3),GO:0005623(L=1),GO:0044464(L=2),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0005096(L=4),GO:0005102(L=3),GO:0005488(L=1),GO:0005515(L=2),GO:0005525(L=7),GO:0008047(L=3),GO:0017076(L=4),GO:0019001(L=5),GO:0030215(L=4),GO:0030234(L=2),GO:0030695(L=4),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032561(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0060589(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (RhoGAP, Ras), SMART (RhoGAP, COIL, small_GTPase)	NA
TR230626|c0_g1_i1	216.874555575837	0.0300988623174226	0.0783560655865475	4.09950665191371e-06	0.00452495483167549				FALSE	NA											NA
TR270835|c6_g1_i7	18.7964328405059	-0.00919623213622603	0.0690998254868406	6.90837985697293e-06	0.00832749782443057				FALSE	NA											NA
TR54542|c1_g1_i1	609.537603946958	-4.56859559356488	1.79590237459229	1.38696015966107e-05	0.00832749782443057				FALSE	NA											NA
TR206494|c0_g1_i1	133.815060950499	0.0089146861684273	0.0690592350616248	9.46146172093597e-06	0.00969941509822334	tr|O02024|O02024_RIPCL Vitellogenin OS=Riptortus clavatus OX=41704 PE=2 SV=1	riptortus clavatus	No	FALSE	NA				VG	vitellogenin		GO:0006801(L=4),GO:0006810(L=3),GO:0006869(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0010876(L=3),GO:0033036(L=2),GO:0044237(L=2),GO:0044699(L=1),GO:0044710(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055114(L=3),GO:0071702(L=4),GO:0072593(L=3),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0005215(L=1),GO:0005319(L=3),GO:0005488(L=1),GO:0022892(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0045735(L=1),GO:0046872(L=4),	PFAM (Vitellogenin_N, VWD, DUF1943, Sod_Cu), SMART (LPD_N, VWD, DUF1943, SIGNAL, COIL)	vitellogenin
TR213845|c0_g1_i1	32.0715778025298	0.00251976849808243	0.0682720633909654	1.11652680692227e-05	0.00969941509822334				FALSE	NA											NA
TR242133|c0_g1_i1	5409.71406342775	1.30791802005397	0.389960729066768	2.50351406449957e-05	0.0124172762258495				FALSE	NA											ND1
TR244779|c0_g1_i5	17.0492827539566	-0.000270540419553438	0.0682047738748207	1.03044897714511e-05	0.0124172762258495				FALSE	NA											NA
TR242627|c0_g1_i5	16.3534132200528	0.00566258942479969	0.0685505775273193	1.46827150895052e-05	0.0133036325936326	tr|A0A2R7VWZ3|A0A2R7VWZ3_ONCFA VWFD domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS002481 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA				VG	vitellogenin		GO:0006801(L=4),GO:0006810(L=3),GO:0006869(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0010876(L=3),GO:0033036(L=2),GO:0044237(L=2),GO:0044699(L=1),GO:0044710(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055114(L=3),GO:0071702(L=4),GO:0072593(L=3),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0005215(L=1),GO:0005319(L=3),GO:0005488(L=1),GO:0022892(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0045735(L=1),GO:0046872(L=4),	PFAM (Vitellogenin_N, VWD, DUF1943, Sod_Cu), SMART (LPD_N, VWD, DUF1943, SIGNAL, COIL)	vitellogenin
TR267303|c0_g1_i1	862.34492638626	-0.00502372857211944	0.0684575220958899	1.77246911655971e-05	0.0133036325936326	tr|A0A2R7WUH5|A0A2R7WUH5_ONCFA 2,3-bisphosphoglycerate 3-phosphatase OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS015270 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA				MINPP1	Multiple inositol polyphosphate phosphatase	4150,4151,4910,562	GO:0001503(L=3),GO:0006082(L=3),GO:0006457(L=2),GO:0006793(L=3),GO:0006796(L=4),GO:0006797(L=4),GO:0006950(L=2),GO:0007154(L=2),GO:0007165(L=3),GO:0007275(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009888(L=3),GO:0009987(L=1),GO:0016311(L=5),GO:0019538(L=3),GO:0023052(L=1),GO:0030282(L=5),GO:0031214(L=4),GO:0031929(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0035556(L=4),GO:0043170(L=3),GO:0043436(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044281(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0048015(L=6),GO:0048017(L=5),GO:0048513(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051716(L=2),GO:0065007(L=1),GO:0071704(L=2),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005783(L=4),GO:0005788(L=5),GO:0005886(L=3),GO:0016020(L=1),GO:0031931(L=5),GO:0031974(L=1),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044432(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),GO:0071944(L=3),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003824(L=1),GO:0003993(L=6),GO:0004446(L=7),GO:0004721(L=6),GO:0005488(L=1),GO:0005524(L=7),GO:0008969(L=6),GO:0016787(L=2),GO:0016788(L=3),GO:0016791(L=5),GO:0017076(L=4),GO:0030351(L=8),GO:0030352(L=8),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0034416(L=6),GO:0034417(L=7),GO:0035639(L=4),GO:0036094(L=2),GO:0042578(L=4),GO:0043167(L=2),GO:0043168(L=3),GO:0052743(L=7),GO:0052745(L=6),GO:0052826(L=8),GO:0052827(L=7),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Acid_phosphat_A), SMART (SIGNAL, TRANS)	MINPP1
TR280472|c0_g1_i2	849.653037134677	0.558977235193979	0.168476708043092	3.20791914282745e-05	0.015491491520322	tr|R4WD58|R4WD58_RIPPE Elongin-C OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				ELONGIN-C	transcription elongation factor B polypeptide	4066,4120,5200,5211	GO:0000902(L=5),GO:0000904(L=5),GO:0006412(L=5),GO:0006414(L=6),GO:0006508(L=4),GO:0006511(L=8),GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009057(L=4),GO:0009058(L=2),GO:0009059(L=4),GO:0009653(L=3),GO:0009987(L=1),GO:0010467(L=4),GO:0016043(L=2),GO:0016358(L=8),GO:0019538(L=3),GO:0019941(L=7),GO:0022008(L=5),GO:0030030(L=3),GO:0030154(L=4),GO:0030163(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032989(L=4),GO:0032990(L=5),GO:0034645(L=4),GO:0043170(L=3),GO:0043632(L=5),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044249(L=3),GO:0044257(L=5),GO:0044260(L=3),GO:0044265(L=4),GO:0044267(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048468(L=5),GO:0048666(L=6),GO:0048667(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048813(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0051603(L=6),GO:0071704(L=2),GO:0071840(L=1),GO:1901575(L=3),GO:1901576(L=3),	GO:0000151(L=4),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005654(L=5),GO:0008023(L=7),GO:0031461(L=5),GO:0031462(L=6),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044446(L=3),GO:0044451(L=5),GO:0044464(L=2),GO:0070013(L=3),	GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003746(L=6),GO:0005488(L=1),GO:0008135(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Skp1_POZ), SMART (Skp1)	NA
