baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR235284|c5_g3_i1	2.61178946634448	2.04106893754356	0.698159156025244	1.24390982359018e-05	0.0565880840157098				FALSE	NA											NA
TR275341|c0_g1_i2	31.0607614839538	0.886392447301008	0.277220332608366	2.36417257947011e-05	0.0565880840157098	XP_014286088.1 uncharacterized protein LOC106686981 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA											NA
TR240292|c1_g1_i1	19.0078187482504	3.35470297311206e-06	0.00144269424178008	3.01273527201969e-05	0.0611631609993413				FALSE	NA											venom peptide Pp23b
TR276318|c0_g1_i1	319.448800484085	-0.481041776857791	0.155292942141403	5.05988604000545e-05	0.0626055390681759	tr|R4WSH6|R4WSH6_RIPPE Unkown protein OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				EMC	Helix-loop-helix DNA-binding domain	4350,4390	GO:0006355(L=7),GO:0008150(L=0),GO:0009889(L=4),GO:0009890(L=5),GO:0009892(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010558(L=6),GO:0010605(L=5),GO:0010629(L=6),GO:0019219(L=5),GO:0019222(L=3),GO:0031323(L=4),GO:0031324(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0045892(L=8),GO:0045934(L=6),GO:0048519(L=3),GO:0048523(L=4),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051172(L=5),GO:0051252(L=5),GO:0051253(L=6),GO:0060255(L=4),GO:0065007(L=1),GO:0080090(L=4),GO:2000112(L=6),GO:2000113(L=7),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005737(L=4),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0005488(L=1),GO:0097159(L=2),GO:1901363(L=2),	PFAM (HLH), SMART (HLH)	NA
TR200774|c0_g1_i1	73.1791160757193	-1.54529119285505e-05	0.00144271622334861	3.76650971639946e-05	0.0662704829568096				FALSE	NA											NA
TR262382|c0_g1_i1	14.5919199254649	1.32994422796911e-06	0.00144269498886096	5.72674571731194e-05	0.0703990835746685	tr|A0A7U3RXU0|A0A7U3RXU0_9HEMI Cathepsin L1 OS=Dysdercus peruvianus OX=685034 PE=2 SV=1	dysdercus peruvianus	No	FALSE	NA					cathepsin	4142,4145,4612,5205,5323	GO:0002165(L=4),GO:0006508(L=4),GO:0007275(L=3),GO:0007431(L=5),GO:0007435(L=5),GO:0007552(L=4),GO:0007559(L=-1),GO:0008150(L=0),GO:0008152(L=1),GO:0008219(L=3),GO:0009056(L=2),GO:0009057(L=4),GO:0009653(L=3),GO:0009791(L=4),GO:0009886(L=4),GO:0009888(L=3),GO:0009987(L=1),GO:0012501(L=4),GO:0016265(L=-1),GO:0016271(L=-1),GO:0019538(L=3),GO:0022612(L=4),GO:0030163(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0035070(L=5),GO:0035071(L=6),GO:0035272(L=5),GO:0043170(L=3),GO:0044238(L=2),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048102(L=5),GO:0048513(L=4),GO:0048707(L=5),GO:0048731(L=4),GO:0048732(L=6),GO:0048856(L=2),GO:0071704(L=2),GO:1901575(L=3),	GO:0000323(L=6),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005764(L=7),GO:0005773(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),GO:0045169(L=5),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004197(L=6),GO:0008233(L=3),GO:0008234(L=5),GO:0016787(L=2),GO:0070011(L=4),	PFAM (Peptidase_C1, Inhibitor_I29, Peptidase_C1_2), SMART (Pept_C1, Inhibitor_I29, SIGNAL, TRANS)	cathepsin
TR237031|c0_g1_i1	18.6427443624352	6.25964266714025e-07	0.00144269495425076	5.07848999759469e-05	0.0753773746152986	XP_014291495.1 DENN domain-containing protein 1B-like isoform X2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					DENN domain-containing protein		GO:0006810(L=3),GO:0006897(L=5),GO:0008150(L=0),GO:0016192(L=4),GO:0019222(L=3),GO:0050789(L=2),GO:0050790(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0065007(L=1),GO:0065009(L=2),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0030135(L=6),GO:0030136(L=7),GO:0031410(L=4),GO:0031982(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),	GO:0003674(L=0),GO:0005085(L=2),GO:0005088(L=3),GO:0017112(L=4),GO:0030234(L=2),GO:0030695(L=4),GO:0060589(L=3),	PFAM (dDENN, DENN, uDENN, DUF1630), SMART (dDENN, DENN, uDENN)	NA
TR242864|c3_g1_i10	10.035279834995	5.06529936162039e-07	0.00144269507068913	6.89817842447977e-05	0.0753773746152986				FALSE	NA				HDGFL1	hepatoma derived growth factor-like 1					PFAM (PWWP), SMART (PWWP)	NA
TR270835|c6_g1_i7	19.5720186429505	2.15478083205804e-06	0.00144269532947502	5.55532797177532e-05	0.0771664293847865				FALSE	NA											NA
TR248035|c0_g2_i3	523.25674799823	-6.8915918999857e-07	0.00144269494754256	0.000127899562441248	0.109407723667464	tr|O02024|O02024_RIPCL Vitellogenin OS=Riptortus clavatus OX=41704 PE=2 SV=1	riptortus clavatus	No	FALSE	NA				VG	vitellogenin		GO:0006801(L=4),GO:0006810(L=3),GO:0006869(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0010876(L=3),GO:0033036(L=2),GO:0044237(L=2),GO:0044699(L=1),GO:0044710(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055114(L=3),GO:0071702(L=4),GO:0072593(L=3),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0005215(L=1),GO:0005319(L=3),GO:0005488(L=1),GO:0022892(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0045735(L=1),GO:0046872(L=4),	PFAM (Vitellogenin_N, VWD, DUF1943, Sod_Cu), SMART (LPD_N, VWD, DUF1943, SIGNAL, COIL)	vitellogenin
TR48311|c0_g1_i1	11.4051156577145	1.26745961671732	0.490661979621569	8.70552514783547e-05	0.109407723667464	XP_014279351.1 uncharacterized protein LOC106682806 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					NA					SMART (TRANS, SIGNAL, COIL)	NA
TR210863|c0_g1_i1	81.9752230592824	0.352563849406014	0.118473678078804	0.000101918895871655	0.116949717384553	tr|A0A2R7WM01|A0A2R7WM01_ONCFA Laccase 1 OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS011306 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA					Multicopper oxidase		GO:0000041(L=7),GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006826(L=8),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0030001(L=6),GO:0034220(L=5),GO:0034755(L=8),GO:0042592(L=3),GO:0044699(L=1),GO:0044710(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0048878(L=4),GO:0050801(L=5),GO:0051179(L=1),GO:0051234(L=2),GO:0055065(L=7),GO:0055072(L=9),GO:0055076(L=8),GO:0055080(L=6),GO:0055085(L=4),GO:0055114(L=3),GO:0065007(L=1),GO:0065008(L=2),	GO:0005575(L=0),GO:0005623(L=1),GO:0005886(L=3),GO:0009897(L=3),GO:0009986(L=3),GO:0016020(L=1),GO:0031224(L=3),GO:0031226(L=3),GO:0031233(L=4),GO:0044425(L=2),GO:0044459(L=3),GO:0044464(L=2),GO:0045178(L=3),GO:0071944(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0004322(L=5),GO:0005215(L=1),GO:0005381(L=9),GO:0005488(L=1),GO:0005507(L=6),GO:0008324(L=5),GO:0008447(L=5),GO:0015075(L=4),GO:0016491(L=2),GO:0016679(L=3),GO:0016682(L=4),GO:0016722(L=3),GO:0016724(L=4),GO:0022857(L=2),GO:0022890(L=6),GO:0022891(L=3),GO:0022892(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046873(L=7),GO:0046914(L=5),GO:0046915(L=8),	PFAM (Cu-oxidase, Cu-oxidase_3, Cu-oxidase_2), SMART (VWC, SIGNAL, TRANS, VWC_def)	NA
TR218902|c0_g1_i1	12.0492703974072	1.42797165105851e-06	0.00144269496854724	0.000146803229054911	0.116949717384553				FALSE	NA											NA
