baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR153939|c0_g1_i1	10.1426741738663	2.06689640308838	0.660728847082494	4.5462152557422e-05	0.0724005444091745				FALSE	NA											NA
TR281248|c0_g1_i2	8.9282028877424	2.96718244204733	0.935180493382955	2.11014278304378e-05	0.0743418007273398				FALSE	NA											NA
TR251482|c0_g1_i6	92.7206743415636	-2.85881864141491e-06	0.0014426954740338	8.10702832610057e-05	0.109245324782023				FALSE	NA											NA
TR133693|c0_g1_i1	151.086296012021	-2.61362040190089e-06	0.00144269580572167	0.000114270981138633	0.130371201689467	XP_014289781.1 troponin C [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				TPNCIIIA	troponin C				GO:0003674(L=0),GO:0005488(L=1),GO:0005509(L=5),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),	PFAM (efhand), SMART (EFh, SIGNAL)	troponin C
TR222267|c0_g1_i2	40.2268527402768	-1.25242945026973e-06	0.0014426950623353	0.000119074051092104	0.130371201689467				FALSE	NA											NA
TR89176|c0_g1_i1	35.8542264872787	-2.53934258651196e-06	0.0014426957718509	0.000111983949489503	0.130371201689467				FALSE	NA											NA
TR205581|c0_g1_i2	9.53998503433922	1.3190435994134e-06	0.00144269527762914	0.000173480439748008	0.138474740005357				FALSE	NA											NA
TR242993|c2_g1_i1	13.7147014239333	-2.54226576449869e-06	0.00144269467421257	0.00014870949910364	0.138474740005357				FALSE	NA											NA
TR245286|c0_g1_i4	18.578434672818	4.66547986815238	2.32846207751481	0.000168947913001629	0.138474740005357	XP_014289271.1 CD109 antigen-like isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				TEP2	thioester-containing protein		GO:0002376(L=1),GO:0006810(L=3),GO:0006897(L=5),GO:0006909(L=4),GO:0006950(L=2),GO:0006952(L=3),GO:0006955(L=2),GO:0006959(L=3),GO:0008150(L=0),GO:0009607(L=2),GO:0009617(L=5),GO:0010466(L=8),GO:0010951(L=7),GO:0016192(L=4),GO:0019222(L=3),GO:0019730(L=4),GO:0019731(L=5),GO:0042742(L=5),GO:0043086(L=4),GO:0044092(L=3),GO:0044699(L=1),GO:0044765(L=3),GO:0050789(L=2),GO:0050790(L=3),GO:0050829(L=6),GO:0050896(L=1),GO:0051179(L=1),GO:0051234(L=2),GO:0051336(L=4),GO:0051346(L=5),GO:0051704(L=1),GO:0051707(L=4),GO:0052547(L=7),GO:0052548(L=7),GO:0065007(L=1),GO:0065009(L=2),	GO:0005575(L=0),GO:0005576(L=1),GO:0005615(L=3),GO:0044421(L=2),	GO:0003674(L=0),GO:0004857(L=3),GO:0004866(L=5),GO:0030234(L=2),GO:0030414(L=4),GO:0061134(L=3),GO:0061135(L=4),	PFAM (Thiol-ester_cl, A2M_comp, A2M, A2M_recep, A2M_N_2, A2M_N), SMART (TRANS, SIGNAL, COIL)	NA
TR247981|c1_g1_i1	20.5188465967523	1.43215307111534	0.546086140792466	0.000173903657958548	0.138474740005357	XP_031346110.1 piggyBac transposable element-derived protein 4-like [Photinus pyralis]	photinus pyralis	No	FALSE	NA					Inherit from meNOG: transposase yabusame-1						NA
TR53698|c0_g1_i1	33.8084484463259	-1.33198955932721	0.561049242280934	0.000161096830954079	0.138474740005357				FALSE	NA											NA
TR79683|c0_g1_i2	86.2473012544586	-1.56127266833027	0.634066605276999	0.000137499083551078	0.138474740005357	XP_014285859.1 uncharacterized protein LOC106686823 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					NA					SMART (COIL)	NA
TR239239|c124_g15_i1	19.4826742778702	-1.34686581558296e-05	0.00144270938574696	0.000195628453988633	0.14900083725969				FALSE	NA											NA
TR50958|c0_g1_i1	33.4816307075072	-9.16557690116292e-08	0.00144269503041222	0.000310036218093063	0.160001667857954				FALSE	NA											NA
TR230713|c2_g1_i1	121.312165597149	-3.26483275793094e-06	0.00144269506950767	0.000259424708127086	0.168434331892898				FALSE	NA											NA
TR243581|c2_g2_i4	12.7946353581517	1.20712539828134	0.486332109237951	0.000259603091740395	0.168434331892898	tr|A0A6P7H0E3|A0A6P7H0E3_DIAVI uncharacterized protein LOC114349305 OS=Diabrotica virgifera virgifera OX=50390 GN=LOC114349305 PE=4 SV=1	diabrotica virgifera virgifera	No	FALSE	NA											NA
TR280405|c1_g2_i1	26.9508077542454	-3.51246115612055	1.37392032874746	0.000243666833615555	0.168434331892898				FALSE	NA											NACA
TR92932|c0_g2_i1	15.8304144847989	-1.28565673190292	0.593849968522129	0.000293607917038682	0.183693696095844				FALSE	NA											NA
TR219113|c10_g3_i2	3.50785220911542	2.9412515757289	1.18105742451963	0.000318431268642481	0.192354447037206				FALSE	NA											NA
TR206014|c0_g1_i1	22.995868656798	1.15222382714649	0.462801210825904	0.000342511765512091	0.20000403694136				FALSE	NA											NA
TR197396|c0_g1_i1	48.3718824970364	-2.30687631560665e-06	0.00144269543211375	0.000363103116631202	0.201421823783325				FALSE	NA											NA
TR210077|c0_g1_i1	40.617467509568	-6.81478292872003e-08	0.00144269502976409	0.000367935743867245	0.201421823783325				FALSE	NA											NA
TR237577|c2_g4_i1	5.3705442485657	2.24792462258688	0.928606480610526	0.000396201529111586	0.205632852210267				FALSE	NA											NA
TR278957|c1_g3_i1	4.78745298326899	-3.18107232726172e-06	0.00144269539678288	0.000399104747982022	0.205632852210267	XP_014281048.2 uncharacterized protein LOC106683844 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					glycerol ether metabolic process		GO:0006662(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0018904(L=3),GO:0019725(L=3),GO:0042592(L=3),GO:0044281(L=3),GO:0044699(L=1),GO:0044710(L=2),GO:0044763(L=2),GO:0045454(L=4),GO:0050789(L=2),GO:0050794(L=3),GO:0055114(L=3),GO:0065007(L=1),GO:0065008(L=2),GO:0071704(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0009055(L=1),GO:0015035(L=5),GO:0015036(L=4),GO:0016491(L=2),GO:0016667(L=3),	PFAM (Thioredoxin), SMART (COIL)	thioredoxin
TR208800|c1_g6_i1	15.2920912294135	-2.41505915374022e-06	0.00144269543679098	0.000426446179892015	0.207513449426342				FALSE	NA											NA
TR233872|c0_g1_i1	7.36204351696791	-1.10747944202054	0.423900541333398	0.000425807478062143	0.207513449426342				FALSE	NA											NA
TR207512|c0_g1_i2	15.5865269780846	-0.845700336160835	0.357178342942748	0.000458080899867009	0.215342132915868				FALSE	NA											NA
TR52834|c0_g2_i1	68.0212264241818	1.67632316746748	0.933054207553442	0.000467119594177589	0.215342132915868				FALSE	NA											NA
TR230847|c1_g1_i2	8.13648059968901	1.80286249556973	0.77124826071593	0.00049256373926019	0.221249527804103	XP_039297916.1 piggyBac transposable element-derived protein 4-like [Nilaparvata lugens]	nilaparvata lugens	No	FALSE	NA					transposase yabusame-1		GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007186(L=4),GO:0008150(L=0),GO:0009987(L=1),GO:0023052(L=1),GO:0044699(L=1),GO:0044700(L=2),GO:0044763(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051716(L=2),GO:0065007(L=1),	GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0004930(L=4),GO:0004965(L=5),GO:0005488(L=1),GO:0016917(L=4),GO:0038023(L=2),GO:0060089(L=1),GO:0097159(L=2),GO:1901363(L=2),	SMART (TRANS)	NA
TR221445|c1_g1_i2	17.6804178610825	-5.17156762648284e-06	0.00144269613986405	0.000518641028995078	0.227138838648394	tr|A0A0A9W8R2|A0A0A9W8R2_LYGHE Myosin light chain kinase, smooth muscle (Fragment) OS=Lygus hesperus OX=30085 GN=Mylk PE=4 SV=1	lygus hesperus	No	FALSE	NA					IG_like					PFAM (I-set, ig, V-set, fn3), SMART (COIL, IG, IGc2, IG_like, FN3, SIGNAL, TRANS)	NA
TR202906|c0_g4_i3	17.3214826773797	-2.22385646333375e-06	0.00144269551685554	0.000782282317212953	0.2363213602114	tr|A0A1B6MKB4|A0A1B6MKB4_9HEMI Peptidase_M14 domain-containing protein (Fragment) OS=Graphocephala atropunctata OX=36148 GN=g.19143 PE=3 SV=1	graphocephala atropunctata	No	FALSE	NA					Carboxypeptidase		GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0004180(L=6),GO:0004181(L=7),GO:0005488(L=1),GO:0008233(L=3),GO:0008235(L=6),GO:0008237(L=5),GO:0008238(L=5),GO:0008270(L=6),GO:0016787(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0070011(L=4),	PFAM (Peptidase_M14, Propep_M14), SMART (Zn_pept, SIGNAL, TRANS)	NA
TR211445|c1_g1_i1	38.2469364405386	1.58561325116785e-06	0.00144269504465685	0.000839219739787775	0.241730002144111	XP_014286910.1 venom serine protease-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					serine-type endopeptidase activity	4080,4972,4974,5164	GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)	trypsin
TR268345|c1_g1_i1	42.3751025091306	-2.14878872164113e-07	0.00144269502456047	0.000587479863671015	0.241730002144111				FALSE	NA											NA
TR246207|c2_g1_i1	8.91262050995347	1.2903169974889	0.614059794938573	0.000631994067406888	0.243342023860908				FALSE	NA											NA
