baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR211503|c0_g3_i1	13.2357828881761	6.99315803056797e-07	0.00144269511649543	0.000462737519685074	0.351986727066388	tr|A0A146LRT9|A0A146LRT9_LYGHE Titin (Fragment) OS=Lygus hesperus OX=30085 GN=sls_2 PE=3 SV=1	lygus hesperus	No	FALSE	NA					Repeat of unknown function (DUF1136)		GO:0006140(L=6),GO:0008150(L=0),GO:0009118(L=6),GO:0009894(L=4),GO:0009966(L=4),GO:0010646(L=4),GO:0019219(L=5),GO:0019220(L=6),GO:0019222(L=3),GO:0023051(L=3),GO:0030811(L=6),GO:0031323(L=4),GO:0031329(L=5),GO:0032483(L=8),GO:0033121(L=8),GO:0033124(L=-1),GO:0043085(L=4),GO:0043087(L=5),GO:0043547(L=6),GO:0044093(L=3),GO:0046578(L=7),GO:0048583(L=3),GO:0050789(L=2),GO:0050790(L=3),GO:0050794(L=3),GO:0051056(L=6),GO:0051171(L=4),GO:0051174(L=5),GO:0051336(L=4),GO:0051345(L=5),GO:0065007(L=1),GO:0065009(L=2),GO:0080090(L=4),GO:1900542(L=7),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0005096(L=4),GO:0005488(L=1),GO:0008047(L=3),GO:0030234(L=2),GO:0030695(L=4),GO:0060589(L=3),GO:0097159(L=2),GO:1901363(L=2),	PFAM (I-set, DUF1136, ig, fn3, SH3_1, SH3_2, V-set), SMART (IG, IGc2, THEG, FN3, IG_like, SH3, COIL)	titin
TR219566|c0_g1_i1	151.465447191997	0.387702822952697	0.174985812806454	0.000611706922538892	0.351986727066388	tr|R4WJT1|R4WJT1_RIPPE 5-aminolevulinate synthase OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				ALAS	5-aminolevulinate synthase	260,860,1100	GO:0006725(L=3),GO:0006778(L=4),GO:0006779(L=5),GO:0006783(L=4),GO:0006807(L=2),GO:0007275(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009987(L=1),GO:0018130(L=4),GO:0019438(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0033013(L=4),GO:0033014(L=5),GO:0034641(L=3),GO:0040003(L=5),GO:0042168(L=3),GO:0042335(L=4),GO:0042440(L=3),GO:0044237(L=2),GO:0044249(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044767(L=2),GO:0046148(L=4),GO:0046483(L=3),GO:0048856(L=2),GO:0051186(L=3),GO:0051188(L=4),GO:0071704(L=2),GO:1901360(L=3),GO:1901362(L=4),GO:1901564(L=3),GO:1901566(L=4),GO:1901576(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005759(L=6),GO:0031974(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0003870(L=7),GO:0005488(L=1),GO:0016410(L=5),GO:0016740(L=2),GO:0016746(L=3),GO:0016747(L=4),GO:0016748(L=5),GO:0016749(L=6),GO:0030170(L=3),GO:0043167(L=2),GO:0043168(L=3),GO:0048037(L=2),	PFAM (Aminotran_5, Cys_Met_Meta_PP, Aminotran_1_2, Beta_elim_lyase)	ALAS
TR228549|c0_g7_i3	34.2755376352437	-8.88972492244149e-06	0.00144270075479898	0.000198020504093806	0.351986727066388				FALSE	NA											NA
TR230676|c2_g1_i10	5.59909175165066	-1.27189266713506	0.520627720208785	0.000207215010069291	0.351986727066388				FALSE	NA											NA
TR233804|c1_g1_i7	13.4811712102098	0.684168943540934	0.283593564491342	0.000329640589448325	0.351986727066388	XP_014246506.1 putative inorganic phosphate cotransporter isoform X1 [Cimex lectularius]	cimex lectularius	No	FALSE	NA					Major Facilitator Superfamily		GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006814(L=7),GO:0006817(L=7),GO:0006820(L=5),GO:0008150(L=0),GO:0009987(L=1),GO:0015672(L=6),GO:0015698(L=6),GO:0030001(L=6),GO:0034220(L=5),GO:0035435(L=8),GO:0035725(L=8),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4),	GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),	GO:0003674(L=0),GO:0005215(L=1),GO:0005316(L=8),GO:0005436(L=6),GO:0008324(L=5),GO:0008509(L=5),GO:0015075(L=4),GO:0015077(L=7),GO:0015081(L=8),GO:0015103(L=6),GO:0015114(L=7),GO:0015291(L=4),GO:0015293(L=5),GO:0015294(L=6),GO:0015296(L=5),GO:0015370(L=7),GO:0022804(L=3),GO:0022857(L=2),GO:0022890(L=6),GO:0022891(L=3),GO:0022892(L=2),GO:0046873(L=7),	PFAM (MFS_1, Sugar_tr), SMART (TRANS)	NA
TR235173|c8_g1_i4	5.43684463873688	-8.52928560981234e-06	0.00144270025418024	0.000178953850031589	0.351986727066388				FALSE	NA											NA
TR241570|c2_g3_i1	2.13202095593547	-1.28511881954874	0.446343368061063	0.000132041135769758	0.351986727066388				FALSE	NA											NA
TR243928|c0_g1_i1	10.8175174335873	-7.1610541392381e-06	0.001442698312044	0.000465041605127633	0.351986727066388	XP_024218793.1 titin homolog isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					VWC		GO:0008150(L=0),GO:0008152(L=1),		GO:0003674(L=0),GO:0003824(L=1),GO:0016787(L=2),	SMART (VWC, VWC_def, SIGNAL)	titin
TR245022|c0_g2_i1	7.69864791278604	1.13561066776135	0.517359054927222	0.000413029662738742	0.351986727066388				FALSE	NA											NA
TR250742|c14_g3_i6	7.88714744900648	1.90771045584623	1.04422697527504	0.000288228687718479	0.351986727066388	tr|A0A7K9B3V4|A0A7K9B3V4_DRONO GGH hydrolase (Fragment) OS=Dromaius novaehollandiae OX=8790 GN=Ggh PE=4 SV=1	dromaius novaehollandiae	No	FALSE	NA				GGH	gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)	790	GO:0006082(L=3),GO:0006520(L=3),GO:0006541(L=6),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009064(L=5),GO:0009987(L=1),GO:0019752(L=5),GO:0043436(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044281(L=3),GO:0044710(L=2),GO:0071704(L=2),GO:1901564(L=3),GO:1901605(L=4),		GO:0003674(L=0),GO:0003824(L=1),GO:0008233(L=3),GO:0008238(L=5),GO:0008242(L=6),GO:0016787(L=2),GO:0034722(L=7),GO:0070011(L=4),	PFAM (GATase, Peptidase_C26), SMART (SIGNAL)	GGH
TR258525|c0_g1_i1	29.0395310471788	-0.540875019140909	0.192079735275151	0.000169570873794926	0.351986727066388	XP_031635221.1 chromobox protein homolog 1-like [Contarinia nasturtii]	contarinia nasturtii	No	FALSE	NA				CBX3A	chromobox homolog 3			GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),		PFAM (Chromo_shadow, Chromo), SMART (CHROMO, ChSh)	CBX3A
TR271701|c2_g2_i1	45.1088562494361	1.63734496408628	0.830425512873214	0.000465519739762984	0.351986727066388				FALSE	NA											NA
TR274112|c0_g3_i1	23.9203146712078	2.82997751886453e-07	0.00144269502414086	0.000640835205873614	0.351986727066388	XP_014285474.1 glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				GFAT1	Glucosamine-fructose-6-phosphate aminotransferase	250,520,1100,1110	GO:0005975(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0016051(L=4),GO:0044238(L=2),GO:0044723(L=3),GO:0071704(L=2),GO:1901576(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004044(L=5),GO:0004360(L=6),GO:0005488(L=1),GO:0008483(L=4),GO:0016740(L=2),GO:0016757(L=3),GO:0016763(L=4),GO:0016769(L=3),GO:0030246(L=2),GO:0070548(L=5),	PFAM (SIS, GATase_2), SMART (COIL)	GFAT1
TR277746|c0_g1_i1	2.94735348324969	-3.84764885114384e-06	0.00144269592733767	9.50365267946503e-05	0.351986727066388				FALSE	NA											NA
TR280694|c1_g1_i1	24.8658600871887	-0.385469868004358	0.166722312187081	0.000569676251562477	0.351986727066388	XP_014292825.1 tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					tRNA-dihydrouridine synthase		GO:0002943(L=9),GO:0006139(L=3),GO:0006396(L=5),GO:0006399(L=7),GO:0006400(L=8),GO:0006725(L=3),GO:0006807(L=2),GO:0008033(L=7),GO:0008150(L=0),GO:0008152(L=1),GO:0009451(L=5),GO:0009987(L=1),GO:0010467(L=4),GO:0016070(L=4),GO:0034470(L=7),GO:0034641(L=3),GO:0034660(L=5),GO:0043170(L=3),GO:0043412(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044710(L=2),GO:0046483(L=3),GO:0055114(L=3),GO:0071704(L=2),GO:0090304(L=4),GO:1901360(L=3),		GO:0000166(L=3),GO:0003674(L=0),GO:0003676(L=3),GO:0003824(L=1),GO:0005488(L=1),GO:0008270(L=6),GO:0016491(L=2),GO:0016627(L=3),GO:0017150(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0048037(L=2),GO:0050660(L=4),GO:0050662(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Dus), SMART (COIL)	NA
TR35912|c0_g1_i1	131.448156226292	1.16282197031341e-06	0.00144269506486314	0.000326023251406505	0.351986727066388				FALSE	NA											NA
TR39429|c1_g1_i1	14.2764299441349	-0.76169819370854	0.332667547473707	0.000630314108197159	0.351986727066388	XP_014288658.1 DNA replication licensing factor Mcm6 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					DNA replication licensing factor	3030,4110,4111,4113	GO:0000003(L=1),GO:0000278(L=4),GO:0000280(L=5),GO:0003006(L=2),GO:0006139(L=3),GO:0006259(L=4),GO:0006260(L=5),GO:0006261(L=7),GO:0006267(L=5),GO:0006270(L=8),GO:0006277(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0006996(L=3),GO:0007049(L=3),GO:0007067(L=5),GO:0007154(L=2),GO:0007267(L=3),GO:0007276(L=3),GO:0007292(L=5),GO:0007304(L=4),GO:0007306(L=5),GO:0007307(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009653(L=3),GO:0009987(L=1),GO:0010927(L=3),GO:0016043(L=2),GO:0018130(L=4),GO:0019438(L=4),GO:0019953(L=2),GO:0022402(L=4),GO:0022412(L=3),GO:0022414(L=2),GO:0022607(L=3),GO:0023052(L=1),GO:0030154(L=4),GO:0030703(L=5),GO:0030707(L=5),GO:0032392(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032508(L=7),GO:0032989(L=4),GO:0033260(L=4),GO:0034622(L=5),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0036388(L=8),GO:0043170(L=3),GO:0043933(L=3),GO:0044085(L=2),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044702(L=3),GO:0044763(L=2),GO:0044767(L=2),GO:0044786(L=4),GO:0045165(L=5),GO:0045168(L=5),GO:0046331(L=7),GO:0046483(L=3),GO:0048285(L=4),GO:0048468(L=5),GO:0048477(L=4),GO:0048609(L=3),GO:0048610(L=-1),GO:0048646(L=3),GO:0048856(L=2),GO:0048869(L=3),GO:0051301(L=3),GO:0065003(L=4),GO:0065004(L=6),GO:0071103(L=5),GO:0071704(L=2),GO:0071824(L=4),GO:0071840(L=1),GO:0071897(L=5),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),GO:1902299(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005654(L=5),GO:0005656(L=7),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0032993(L=2),GO:0036387(L=3),GO:0042555(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044446(L=3),GO:0044451(L=5),GO:0044464(L=2),GO:0070013(L=3),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003678(L=8),GO:0003682(L=3),GO:0003824(L=1),GO:0004386(L=7),GO:0005488(L=1),GO:0005524(L=7),GO:0016462(L=5),GO:0016787(L=2),GO:0016817(L=3),GO:0016818(L=4),GO:0017076(L=4),GO:0017111(L=6),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0043169(L=3),GO:0046872(L=4),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (MCM, Mg_chelatase, AAA_5, AAA_3), SMART (MCM, COIL, TRANS, AAA)	Mcm6
TR56232|c0_g1_i1	3586.24339434919	9.75890146043816e-07	0.00144269501419344	0.000383106822286551	0.351986727066388				FALSE	NA											NA
TR62876|c0_g1_i1	14.4748757192795	-0.691386775024765	0.263310135438304	0.000312846823730655	0.351986727066388	XP_014278958.1 39S ribosomal protein L10, mitochondrial [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					ribosomal protein, L10	3010	GO:0006412(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0019538(L=3),GO:0022613(L=3),GO:0034645(L=4),GO:0042254(L=4),GO:0043170(L=3),GO:0044085(L=2),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0071704(L=2),GO:0071840(L=1),GO:1901576(L=3),	GO:0000313(L=2),GO:0000315(L=6),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005759(L=6),GO:0005761(L=5),GO:0005762(L=4),GO:0005840(L=5),GO:0015934(L=6),GO:0030529(L=4),GO:0031974(L=1),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0044391(L=5),GO:0044422(L=2),GO:0044424(L=3),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),	GO:0003674(L=0),GO:0003735(L=2),GO:0005198(L=1),	PFAM (Ribosomal_L10)	rpL10
TR218346|c0_g1_i4	29.8085119740873	5.93921770210701e-07	0.00144269499378219	0.000737475594402315	0.355986959493088	XP_014278964.1 far upstream element-binding protein 2 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Domain of unknown function (DUF1897)		GO:0000003(L=1),GO:0000381(L=9),GO:0006139(L=3),GO:0006396(L=5),GO:0006397(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0007276(L=3),GO:0007283(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0009892(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0010468(L=5),GO:0010605(L=5),GO:0016070(L=4),GO:0016071(L=5),GO:0019219(L=5),GO:0019222(L=3),GO:0019953(L=2),GO:0022414(L=2),GO:0031323(L=4),GO:0031324(L=5),GO:0032501(L=1),GO:0032504(L=2),GO:0033119(L=8),GO:0034641(L=3),GO:0043170(L=3),GO:0043484(L=8),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044699(L=1),GO:0044702(L=3),GO:0045934(L=6),GO:0046483(L=3),GO:0048024(L=8),GO:0048025(L=8),GO:0048232(L=5),GO:0048519(L=3),GO:0048523(L=4),GO:0048609(L=3),GO:0050684(L=8),GO:0050686(L=8),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051172(L=5),GO:0051252(L=5),GO:0051253(L=6),GO:0060255(L=4),GO:0065007(L=1),GO:0071704(L=2),GO:0080090(L=4),GO:0090304(L=4),GO:1901360(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003723(L=4),GO:0003729(L=6),GO:0003824(L=1),GO:0004221(L=-1),GO:0005488(L=1),GO:0005515(L=2),GO:0016787(L=2),GO:0016788(L=3),GO:0016790(L=4),GO:0097159(L=2),GO:1901363(L=2),	PFAM (KH_1, DUF1897, KH_2, DEK_C), SMART (KH, COIL)	KHSRP
TR274268|c0_g1_i2	4.62389206177383	-1.11673140322305e-05	0.00144270383983983	0.000288025357562802	0.355986959493088	XP_014272841.1 uncharacterized protein LOC106678666 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA											NA
TR52537|c0_g1_i1	2.05602759049015	-1.64904015415355	0.657365659528011	0.000456560539638022	0.355986959493088				FALSE	NA											NA
TR64249|c0_g2_i1	16.0867295339211	-2.7691507835574e-07	0.00144269497763726	0.000768937745840766	0.364999923543892				FALSE	NA											NA
TR215088|c0_g4_i1	790.876070378136	-9.73333467642882e-07	0.00144269469587232	0.000810494556832325	0.373410665822898				FALSE	NA				OSBPL1A	Oxysterol-binding protein		GO:0002376(L=1),GO:0002478(L=4),GO:0002495(L=4),GO:0002504(L=3),GO:0006066(L=4),GO:0006629(L=3),GO:0006810(L=3),GO:0006869(L=4),GO:0007275(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008202(L=4),GO:0008203(L=5),GO:0009790(L=4),GO:0009792(L=5),GO:0010876(L=3),GO:0016125(L=4),GO:0016192(L=4),GO:0019882(L=2),GO:0019884(L=3),GO:0019886(L=5),GO:0019915(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0033036(L=2),GO:0044238(L=2),GO:0044281(L=3),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0048002(L=3),GO:0048856(L=2),GO:0051179(L=1),GO:0051234(L=2),GO:0071702(L=4),GO:0071704(L=2),GO:1901360(L=3),GO:1901615(L=3),	GO:0000323(L=6),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005737(L=4),GO:0005764(L=7),GO:0005765(L=7),GO:0005768(L=5),GO:0005770(L=7),GO:0005773(L=5),GO:0005774(L=6),GO:0016020(L=1),GO:0019012(L=1),GO:0019031(L=4),GO:0031090(L=3),GO:0036338(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044422(L=2),GO:0044423(L=2),GO:0044424(L=3),GO:0044437(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0005488(L=1),GO:0005496(L=3),GO:0005543(L=3),GO:0008142(L=5),GO:0008289(L=2),GO:0015485(L=4),GO:0016787(L=2),GO:0032934(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0043178(L=3),GO:0097159(L=2),	PFAM (Ank, Oxysterol_BP), SMART (ANK, COIL, PH)	OSBPL1A
